snapshot,THSO3-,THU-3L5,THU-6L5,SCORRA3A,STROMN3A,STROMN1A,STROMN3B,STROMN1B,STROMN3C,BURGAR3A,BURGAR3B,BURGAR1A,ROUSAY3A,ROUSAY3B,ROUSAY1A,WESTRY3A,WESTRY1A,EDAY3A,EDAY1A,SANDAY3A,SANDAY1A,STRONS3A,STRONS1A,SHAPIN3A,SHAPIN1A,KIRKWA3A,KIRKWA1A,KIRKWA1B,STMARY3A,STMARY1A,NTHHOY3A,NTHHOY3B,NTHHOY1A,LYNESS3A,LYNESS3B,LYNESS1A,FLOTTA3A,FLOTTA3B,FLOTTA1A,NORTHF1A,FLTOCC3B,SCORRA3B,EDAY3B,FLTOCC1C,KIRKWA1C,SANDAY3B,STRONS3B,KIRKWA3B,THORNF1B,THORNFG1,THORNFG2,THORNF1A,SIGURD1A,SIGURDG1,STRONS3C,SPURNE3-,SPURNE3A,METC1,FLOTTA1B,NWP3-,HAMMARS3A,SCORRA3C,NEWBIG3A,NEWBIG1A,NEWBIG1B,NEWBIG1C,NEWBIG1D,BARNS3WA,BARNS3WB,EDAY3C,STHHOY3A,STHHOY3B,NEWHOL3A
2019-03-07 03:00:00,1.0,1.0000256391100435,1.0000189853609862,0.9985351319276984,1.0,1.0,1.0000218130554777,1.0,0.9915887153982305,0.9999747802141098,1.0,1.0,0.9986333648370442,0.9986308863471385,1.0037465283119356,0.9983411270822302,1.0,0.9988543963934973,1.010452470940085,0.9999038347940145,1.0066274732251135,1.0003625297375338,1.0107902288210933,0.992794699192788,1.0,0.9886578868814775,0.9999868991332674,1.0,0.991133517835351,1.0,0.9990533047067051,0.9990405561109822,1.0,0.99779123549097,0.9977890284809938,1.0,0.9990595295771786,0.9990517301762264,1.0004865550936806,1.0,0.999186379928045,0.9953654268329233,0.999347602017328,1.0,0.999989955284266,0.9999038347940145,1.0003625297375338,0.9893108544987045,1.0,1.0,1.0,1.0001172588866778,0.9999933337101485,0.9864770408696699,1.0,0.9999483886029731,1.0,1.0,1.0,1.0,1.0,0.9930102209092944,0.9985351993844775,1.0,1.0,1.0,1.0,0.9920036496509483,1.0,0.9993386650245647,1.0018392454653908,1.0000176027796879,0.9954208863925169
2019-03-07 04:00:00,1.0,1.0000257392851222,1.000019086620966,0.9986630960939431,1.0,1.0,1.0000206662600002,1.0,0.9917544763363193,0.99997541348867,1.0,1.0,0.9986835294036099,0.9986810959102598,1.003948356583987,0.9983856374778664,1.0,0.9988777230928504,1.0105059178879454,0.9999078082547979,1.0067522710230052,1.0003639191458826,1.010842873548842,0.992900139232084,1.0,0.9888086470235495,0.9999882850412479,1.0,0.9912451497224305,1.0,0.9992099636370877,0.9991971614430611,1.0,0.997992448449298,0.9979901778579857,1.0,0.9993074491122265,0.9992995326070064,1.0004978133155025,1.0,0.999438500281029,0.9954544004850768,0.9993622883877498,1.0,0.9999907110150015,0.9999078082547979,1.0003639191458826,0.9894574801873283,1.0,1.0,1.0,1.0001172588866776,0.9999933337101485,0.9864770408696701,1.0,0.9999501533669056,1.0,1.0,1.0,1.0,1.0,0.9931049385195894,0.9985578799081344,1.0,1.0,1.0,1.0,0.9921086440407036,1.0,0.9993535316896899,1.0019012433558825,1.000080236266638,0.99548544549197
2019-03-07 05:00:00,1.0,1.0000254011892569,1.0000187448635058,0.9982312225164477,1.0,1.0,1.0000244743024895,1.0,0.9911970560122337,0.9999732844272853,1.0,1.0,0.9985160115037005,0.9985134273681076,1.0032743729362514,0.9982370481451706,1.0,0.9987998542347346,1.010327628424398,0.9998945497436157,1.006335708722352,1.000359271999027,1.0106672711758293,0.992546618564239,1.0,0.9883030993779749,0.9999836447504675,1.0,0.9908710450058809,1.0,0.9986820657098312,0.9986694463235157,1.0,0.9973161912838199,0.997314133878285,1.0,0.9984760598801043,0.9984685363369812,1.0004600716916832,1.0,0.9985931621939237,0.995154118211196,0.999313265898125,1.0,0.9999881816130152,0.9998945497436157,1.000359271999027,0.9889656562211869,1.0,1.0,1.0,1.0001172588866778,0.9999933337101485,0.98647704086967,1.0,0.9999442636713707,1.0,1.0,1.0,1.0,1.0,0.9927852706566952,0.9984821680885311,1.0,1.0,1.0,1.0,0.9917566677202064,1.0,0.9993039072957324,1.001692000546367,0.999868850088139,0.9952690097578759
2019-03-07 06:00:00,1.0,1.000025435538331,1.000018779584582,0.9982750974635872,1.0,1.0,1.000024095389292,1.0,0.9912534288852067,0.9999734996769337,1.0,1.0,0.9985328022477333,0.9985302332604955,1.0033419286891962,0.9982519355635445,1.0,0.9988076556880447,1.0103454744875309,0.9998958773498389,1.006377438264446,1.0003597387447667,1.010684846820776,0.9925822358220344,1.0,0.9883540432354675,0.9999841114376986,1.0,0.9909087133854129,1.0,0.9987355914101054,0.9987229532078941,1.0,0.9973845327308719,0.9973824538456858,1.0,0.9985598426699105,0.9985522794933227,1.000463873490032,1.0,0.9986783329119469,0.9951846245218643,0.9993181768882697,1.0,0.9999884358823955,0.9998958773498389,1.0003597387447667,0.9890152351727443,1.0,1.0,1.0,1.0001172588866782,0.9999933337101486,0.98647704086967,1.0,0.9999448535608632,1.0,1.0,1.0,1.0,1.0,0.9928177463871497,0.998489753436527,1.0,1.0,1.0,1.0,0.9917921228510356,1.0,0.9993088785949902,1.0017132583000252,0.9998903253652153,0.9952908132259902
2019-03-07 07:00:00,1.0,1.0000249435677728,1.000018282285959,0.9976467241196048,1.0,1.0,1.0000293609226598,1.0,0.9904512208171914,0.9999704379652457,1.0,1.0,0.998296941119321,0.9982941583472364,1.002392950872388,0.9980429336728484,1.0,0.9986981396894172,1.0100952827017844,0.9998772552932096,1.005791738375287,1.0003531630853462,1.0104384747590849,0.9920781427370139,1.0,0.9876328343560349,0.9999775232827115,1.0,0.9903760641115167,1.0,0.9979711236494905,0.9979587598514157,1.0,0.9964130806133363,0.996411305749379,1.0,0.9973736897265281,0.9973666883254034,1.0004100820992479,1.0,0.997472892124118,0.994747715639,0.9992492456275271,1.0,0.9999848488422227,0.9998772552932096,1.0003531630853462,0.9883129819798433,1.0,1.0,1.0,1.000117258886678,0.9999933337101485,0.98647704086967,1.0,0.9999365764487427,1.0,1.0,1.0,1.0,1.0,0.9923526317048175,0.9983832710599321,1.0,1.0,1.0,1.0,0.9912904650429923,1.0,0.9992391005963887,1.0014087992672076,0.99958275585846,0.994982281520089
2019-03-07 08:00:00,1.0,1.0000250153220707,1.0000183548173591,0.9977383684266254,1.0,1.0,1.000028613944723,1.0,0.9905675495588944,0.999970881764155,1.0,1.0,0.9983307400281496,0.998327988022383,1.0025289416662118,0.9980728674402732,1.0,0.9987138238885751,1.0101310702069795,0.9998799202830103,1.0058756060836005,1.000354107909502,1.0104737120450682,0.99215088063976,1.0,0.9877369266332405,0.9999784716894349,1.0,0.9904528596433267,1.0,0.998082340193599,0.9980699357367167,1.0,0.9965538070231997,0.9965519882885167,1.0,0.9975448911861537,0.9975378086149703,1.0004178417248266,1.0,0.9976468299542363,0.9948114360620978,0.9992591163850157,1.0,0.9999853648976658,0.9998799202830103,1.000354107909502,0.9884143866127089,1.0,1.0,1.0,1.0001172588866776,0.9999933337101488,0.98647704086967,1.0,0.9999377613576437,1.0,1.0,1.0,1.0,1.0,0.992420465757666,0.9983985208082101,1.0,1.0,1.0,1.0,0.991362832580968,1.0,0.9992490926349444,1.001453203677821,0.9996276132586265,0.9950267936310339
2019-03-07 09:00:00,1.0,1.0000250153220707,1.0000183548173591,0.9977383684266254,1.0,1.0,1.000028613944723,1.0,0.9905675495588944,0.999970881764155,1.0,1.0,0.9983307400281496,0.998327988022383,1.0025289416662118,0.9980728674402732,1.0,0.9987138238885751,1.0101310702069795,0.9998799202830103,1.0058756060836005,1.000354107909502,1.0104737120450682,0.99215088063976,1.0,0.9877369266332405,0.9999784716894349,1.0,0.9904528596433267,1.0,0.998082340193599,0.9980699357367167,1.0,0.9965538070231997,0.9965519882885167,1.0,0.9975448911861537,0.9975378086149703,1.0004178417248266,1.0,0.9976468299542363,0.9948114360620978,0.9992591163850157,1.0,0.9999853648976658,0.9998799202830103,1.000354107909502,0.9884143866127089,1.0,1.0,1.0,1.0001172588866776,0.9999933337101488,0.98647704086967,1.0,0.9999377613576437,1.0,1.0,1.0,1.0,1.0,0.992420465757666,0.9983985208082101,1.0,1.0,1.0,1.0,0.991362832580968,1.0,0.9992490926349444,1.001453203677821,0.9996276132586265,0.9950267936310339
2019-03-07 10:00:00,1.0,1.0000249795068479,1.000018318614256,0.9976926251750514,1.0,1.0,1.0000289876553219,1.0,0.9905094579143571,0.9999706601345074,1.0,1.0,0.9983138449364954,0.9983110775569959,1.0024609639322088,0.9980579037446958,1.0,0.9987059834199014,1.0101131783661235,0.9998785879840213,1.0058336804204342,1.0003536357246339,1.0104560951224488,0.9921145421657019,1.0,0.9876849251700149,0.9999779977903239,1.0,0.990414491405839,1.0,0.998026816269137,0.9980144320803854,1.0,0.9964835256027923,0.9964817287850186,1.0,0.9974593639735206,0.9974523219489029,1.0004139650660846,1.0,0.9975599337552566,0.9947796307114469,0.9992541819848235,1.0,0.9999851070220808,0.9998785879840213,1.0003536357246339,0.9883637298247027,1.0,1.0,1.0,1.000117258886678,0.9999933337101486,0.98647704086967,1.0,0.9999371690060569,1.0,1.0,1.0,1.0,1.0,0.9923866071334164,0.9983908975200311,1.0,1.0,1.0,1.0,0.9913266783210689,1.0,0.9992440976075239,1.0014310397444082,0.9996052231925348,0.9950045559085564
2019-03-07 11:00:00,1.0,1.000025435538331,1.000018779584582,0.9982750974635872,1.0,1.0,1.000024095389292,1.0,0.9912534288852067,0.9999734996769337,1.0,1.0,0.9985328022477333,0.9985302332604955,1.0033419286891962,0.9982519355635445,1.0,0.9988076556880447,1.0103454744875309,0.9998958773498389,1.006377438264446,1.0003597387447667,1.010684846820776,0.9925822358220344,1.0,0.9883540432354675,0.9999841114376986,1.0,0.9909087133854129,1.0,0.9987355914101054,0.9987229532078941,1.0,0.9973845327308719,0.9973824538456858,1.0,0.9985598426699105,0.9985522794933227,1.000463873490032,1.0,0.9986783329119469,0.9951846245218643,0.9993181768882697,1.0,0.9999884358823955,0.9998958773498389,1.0003597387447667,0.9890152351727443,1.0,1.0,1.0,1.0001172588866782,0.9999933337101486,0.98647704086967,1.0,0.9999448535608632,1.0,1.0,1.0,1.0,1.0,0.9928177463871497,0.998489753436527,1.0,1.0,1.0,1.0,0.9917921228510356,1.0,0.9993088785949902,1.0017132583000252,0.9998903253652153,0.9952908132259902
2019-03-07 12:00:00,1.0,1.0000256054805237,1.000018951367257,0.9984921740660895,1.0,1.0,1.000022194491477,1.0,0.9915331839609234,0.9999745680902642,1.0,1.0,0.9986166260341943,0.9986141325081107,1.0036791824126037,0.9983262776459667,1.0,0.9988466143649427,1.0104346477363517,0.9999025095282279,1.0065858414650948,1.0003620657006362,1.0107726737592675,0.992759435643344,1.0,0.9886074619870114,0.9999864359912942,1.0,0.9910961934367909,1.0,0.9990007605251576,0.9989880300315533,1.0,0.9977238486220162,0.9977216628768599,1.0,0.9989766055131054,0.9989688452958282,1.0004827901528448,1.0,0.9991020586559868,0.995335558175007,0.9993427026832684,1.0,0.9999897027876531,0.9999025095282279,1.0003620657006362,0.9892618044623807,1.0,1.0,1.0,1.0001172588866776,0.9999933337101488,0.9864770408696701,1.0,0.9999477999402032,1.0,1.0,1.0,1.0,1.0,0.9929784239928822,0.998527632925915,1.0,1.0,1.0,1.0,0.9919685379589059,1.0,0.9993337055396467,1.001818432487974,0.9999965765285204,0.9953992961849443
2019-03-07 13:00:00,1.0,1.0000251220272318,1.0000184626781428,0.99787465464793,1.0,1.0,1.0000274901685375,1.0,0.9907409552379655,0.9999715434278241,1.0,1.0,0.9983813730033119,0.9983786670057923,1.0027326632956557,0.9981177203025354,1.0,0.9987373257410859,1.010184722768639,0.9998839148296131,1.0060012847945725,1.0003555217366644,1.0105265421220384,0.9922595316606472,1.0,0.987892396812376,0.9999798897474416,1.0,0.9905676111574114,1.0,0.9982479031849705,0.9982354386564136,1.0,0.9967636728348376,0.9967617885701422,1.0,0.9978005932091606,0.997793389458552,1.0004294339555788,1.0,0.9979066485123813,0.9949061960708566,0.9992739078532406,1.0,0.9999861367046219,0.9998839148296131,1.0003555217366644,0.9885658125610487,1.0,1.0,1.0,1.000117258886678,0.9999933337101488,0.98647704086967,1.0,0.9999395371787995,1.0,1.0,1.0,1.0,1.0,0.9925213432394776,0.9984213716580665,1.0,1.0,1.0,1.0,0.9914709424292534,1.0,0.9992640658253432,1.0015192378180788,0.9996943214622392,0.995093287546008
2019-03-07 14:00:00,1.0,1.0000255378632985,1.000018883017734,0.9984058018096825,1.0,1.0,1.0000229561112666,1.0,0.991421702482582,0.9999741422872468,1.0,1.0,0.9985831224900503,0.9985805988355982,1.0035443858639683,0.998296559803665,1.0,0.9988310406062303,1.0103989898485317,0.9998998578268825,1.006502529038308,1.00036113627218,1.0107375532735825,0.9926887325055276,1.0,0.9885063538769148,0.9999855079418976,1.0,0.991021373351498,1.0,0.9988951834755357,0.9988824895416957,1.0,0.997588599412395,0.997586456303846,1.0,0.9988103296147949,0.9988026479889642,1.0004752419110658,1.0,0.9989329929592358,0.995275503430139,0.9993328981930324,1.0,0.9999891969116357,0.9998998578268825,1.00036113627218,0.989163441111572,1.0,1.0,1.0,1.000117258886678,0.9999933337101486,0.98647704086967,1.0,0.9999466220017661,1.0,1.0,1.0,1.0,1.0,0.9929144922405289,0.9985124905745525,1.0,1.0,1.0,1.0,0.991898143578342,1.0,0.9993237806686678,1.0017765851238634,0.99995430049859,0.9953560095957726
2019-03-07 15:00:00,1.0,1.0000258383950067,1.0000191868042148,0.9987897024810988,1.0,1.0,1.0000195157624352,1.0,0.9919189938884345,0.999976042141666,1.0,1.0,0.9987336163010095,0.9987312276364614,1.0041498712016852,0.9984300910655589,1.0,0.9989010207434966,1.0105593306745397,0.9999117782115008,1.006876922509643,1.0003653045026561,1.0108954874069938,0.9930050559307686,1.0,0.9889586390194144,0.9999896656949511,1.0,0.9913562718671711,1.0,0.9993651686949375,0.9993523139604612,1.0,0.9981922456764472,0.9981899118220688,1.0,0.9995540946917494,0.9995460617498516,1.0005090168500899,1.0,0.9996893603988931,0.9955424300693937,0.9993769573268066,1.0,0.9999914641183992,0.9999117782115008,1.0003653045026561,0.9896033229719834,1.0,1.0,1.0,1.0001172588866778,0.9999933337101485,0.9864770408696701,1.0,0.9999519162954509,1.0,1.0,1.0,1.0,1.0,0.9931986511208438,0.9985805321836547,1.0,1.0,1.0,1.0,0.9922131296860256,1.0,0.9993683806869479,1.0019625827759913,1.0001422049667041,0.9955496887486593
2019-03-07 16:00:00,1.0,1.0000255378632985,1.000018883017734,0.9984058018096825,1.0,1.0,1.0000229561112666,1.0,0.991421702482582,0.9999741422872468,1.0,1.0,0.9985831224900503,0.9985805988355982,1.0035443858639683,0.998296559803665,1.0,0.9988310406062303,1.0103989898485317,0.9998998578268825,1.006502529038308,1.00036113627218,1.0107375532735825,0.9926887325055276,1.0,0.9885063538769148,0.9999855079418976,1.0,0.991021373351498,1.0,0.9988951834755357,0.9988824895416957,1.0,0.997588599412395,0.997586456303846,1.0,0.9988103296147949,0.9988026479889642,1.0004752419110658,1.0,0.9989329929592358,0.995275503430139,0.9993328981930324,1.0,0.9999891969116357,0.9998998578268825,1.00036113627218,0.989163441111572,1.0,1.0,1.0,1.000117258886678,0.9999933337101486,0.98647704086967,1.0,0.9999466220017661,1.0,1.0,1.0,1.0,1.0,0.9929144922405289,0.9985124905745525,1.0,1.0,1.0,1.0,0.991898143578342,1.0,0.9993237806686678,1.0017765851238634,0.99995430049859,0.9953560095957726
