snapshot,19330 - 86018,19330 - 86019,86018 - 86170,86019 - 86171,86170 - 86139,86171 - 86160,86101 - 86102,86101 - 86128,86102 - 86104,86103 - 86105,86103 - 86156,86104 - 86106,86106 - 86107,86107 - 86108,86107 - 86110,86107 - 86159,86108 - 86158,86109 - 86149,86109 - 86150,86110 - 86111,86110 - 86113,86113 - 86115,86115 - 86161,86115 - 86168,86117 - 86119,86117 - 86143,86119 - 86144,86119 - 86152,86121 - 86123,86123 - 86101,86123 - 86106,86123 - 86145,86124 - 86142,86125 - 86142,86127 - 86137,86128 - 86129,86128 - 86131,86131 - 86132,86131 - 86134,86134 - 86135,86134 - 86138,86136 - 86157,86140 - 86154,86145 - 86101,86145 - 86166,86149 - 86146,86152 - 86121,86154 - 86117,86154 - 86155,86162 - 86163,86162 - 86164,86162 - 86165,86166 - 86126,86166 - 86175,86168 - 86140,86175 - 86167
2019-01-01 10:00:00,0.0034415888185161947,0.0036228255864383385,-2.054657595632987,-1.3467481973700703,0.5311928353584161,0.8737238437761867,0.436094310820331,-0.6329449835448058,0.0016463305733065425,4.868774758368642e-06,0.0,0.4656865574125728,2.110046136585563,0.5135167618972769,-0.22890332222794108,-0.007787625128736852,-0.02908405734968511,0.055655355516659455,-0.000999927786110728,6.667778887609055e-06,-1.226756991528213,-1.0160586290014506,-0.2029275007779514,0.0035095781076178723,-0.1889824584193942,0.0,0.0,0.4601757760155074,0.02030950466250836,0.47907732359790245,0.29772240112635373,-0.09142526708499066,6.16980856782412e-05,0.00011516842218339818,0.04349046367763876,9.362947989663417e-05,0.21637404120531523,1.5020480308713946e-06,-0.07436581366392758,5.82017890894404e-05,0.00502451706453666,0.004841221876534019,-0.42468798208317937,0.47600971422281724,0.017289648063661622,0.055801607666237985,-1.03944646187679,0.0502002988795649,-0.026658956149342217,0.0,0.0,0.0,3.2917456840031445e-06,0.011805368820984596,6.288310829749566e-05,-0.6738848621333332
2019-01-01 11:00:00,0.0031333890279947596,0.0033001159347190168,-2.2694882313441136,-1.5610806796797014,0.430862266662988,0.7562311773583232,0.4044892158093871,-0.6380177994658105,0.001545516084327403,4.791654780355204e-06,0.0,0.43663392468817896,2.0208040322038983,0.5124792731272532,-0.23524860272983128,-0.007796315118734541,-0.029084057352457116,0.05647433615616926,-0.000999927786099867,7.311279290822537e-06,-1.231843309423888,-1.0180912827087722,-0.20470610721763016,0.0026651558158232724,-0.2158568272816055,0.0,0.0,0.4332511680750777,-0.0027743876868706607,0.42032152074100804,0.2838219155351256,-0.0924532458848164,6.046872359100064e-05,0.00011559521036774711,0.043474391098825116,8.581266105087137e-05,0.2027708417181575,1.1625480857424542e-06,-0.07931660370224503,5.807860204976034e-05,0.004666339281639953,0.004844989413570366,-0.42566490757455566,0.43271151615410375,0.015779837393124274,0.05658285084896164,-1.0832820636246758,0.04749028826274504,-0.027101017239553826,0.0,0.0,0.0,1.637232009999573e-05,0.011488103772041347,4.673018460610301e-05,-0.6744682406072147
2019-01-01 12:00:00,0.0025398406522390005,0.002677679853647419,-2.686027240013379,-1.9765982840252034,0.23542568605933667,0.5274231579592179,0.3437397783072198,-0.6443904068996349,0.001261414147133877,4.4433300845952225e-06,0.0,0.34390477037372236,1.6947157166609728,0.4992122642858199,-0.25111693070275043,-0.007816148218970476,-0.029149105789263885,0.05647433615612485,-0.0009999277859974714,7.862294153226923e-06,-1.2471342918700765,-1.0250363789601735,-0.21039784326153788,0.0003018475981753088,-0.32386928164320494,1.6155871338926322e-27,0.0,0.32618117734209306,-0.0828284758244191,0.284821537721224,0.22265296589458927,-0.09552751751893496,4.837883049524372e-05,0.00010113230105801563,0.0433553493970642,7.259628766184689e-05,0.1932902399913461,8.492995011433191e-07,-0.08241459706316867,5.854950785988411e-05,0.004448936162453343,0.004890589582922877,-0.4280871453106228,0.333764724009181,0.013752029802242105,0.05658285084901493,-1.2391389137132975,0.036353387747086074,-0.028831914842065487,0.0,0.0,0.0,3.8990837904444645e-05,0.010791110420245942,4.013699390903458e-06,-0.6757148790589577
2019-01-01 13:00:00,0.002178637009978779,0.002298283646366528,-2.9411353575137857,-2.231036599858082,0.11510900203755092,0.3865551560938467,0.3064415054461307,-0.6474950209918777,0.001072735342001252,4.269306340226236e-06,0.0,0.28145696251201,1.4643725582134586,0.4847902264626214,-0.25328598050868373,-0.007823144837891538,-0.029212185244333888,0.05634934907866729,-0.00099992778617378,8.107508875587754e-06,-1.2519365365176178,-1.0270297044012562,-0.21165784768890705,0.00014773032625484128,-0.39682038038776657,0.0,0.0,0.25419472125381404,-0.13744599714576733,0.19910309911905788,0.1775358022607314,-0.09762178078599515,4.0237474026039166e-05,9.074333653913413e-05,0.04332895058766173,6.489162067752074e-05,0.19163364814579742,7.440544919912195e-07,-0.0826166520665903,6.0762230403410555e-05,0.0043873909547338386,0.005072492759390923,-0.4277509469103298,0.27138579285518194,0.01299715806339069,0.05646364189992248,-1.346294818466765,0.02878278204946838,-0.03006862800286747,0.0,0.0,0.0,5.0886858373852886e-05,0.010532371326954892,4.4846909426077275e-06,-0.67615981922335
2019-01-01 14:00:00,0.002007444054770602,0.002118369853312707,-3.0621381543157913,-2.3517075453508376,0.057908006957525515,0.3195450371257049,0.2861415250202284,-0.6508241510243273,0.001012084027644633,4.012218567243414e-06,0.0,0.2641114180483637,1.3912660131798003,0.46679375519336475,-0.2532925942638159,-0.007840358475399767,-0.029284816486114806,0.05565583680782282,-0.0009999277861175316,8.351948549173427e-06,-1.2516348102183374,-1.0266949008386212,-0.21164602621290296,0.00025305949938583816,-0.4063279629702974,6.462348535570529e-27,0.0,0.24477636303188355,-0.14667340073510893,0.16997918728196648,0.16125102301114325,-0.09803511083435357,3.9095928296317695e-05,8.906966076338563e-05,0.042427807257849004,5.591572945040646e-05,0.18345776659143098,5.894542536022396e-07,-0.08525126783331682,5.8167533229736e-05,0.004275287509217129,0.004865219112868413,-0.42754670910506465,0.24978681658220214,0.011807601070925489,0.05580206686649092,-1.362765637087267,0.027808484215249507,-0.0301512768221599,0.0,0.0,0.0,7.472638848717711e-05,0.010062675996737602,7.0167520184738486e-06,-0.6770417342552622
2019-01-01 15:00:00,0.0019239565305761985,0.0020307923374494052,-3.1203737524148973,-2.4097804309098407,0.03047387968895343,0.28733058187036953,0.27275798514288807,-0.6556871750333841,0.001039394003104377,3.718250630979924e-06,0.0,0.27907380797722237,1.4347744316500322,0.4321187899444876,-0.2511129844467771,-0.007858190839031387,-0.02936759053368654,0.05320089400897032,-0.0009999277861328319,9.013192412699045e-06,-1.2461213357523915,-1.0235661547317103,-0.2108800684827814,0.00015263131237563954,-0.36298175769622354,0.0,0.0,0.2872466370033049,-0.11794367659921878,0.1754889665060997,0.1674108144086146,-0.09725554598805886,4.525086957918312e-05,9.806599753536815e-05,0.04148947880279463,4.501553183842988e-05,0.16529453754587342,4.051152892869947e-07,-0.09162831960665674,5.398125858124825e-05,0.0039235043167269446,0.004538453206000659,-0.4280443936846213,0.2529573474567002,0.010194820709994834,0.05345845472787758,-1.303217788554516,0.03237547116934891,-0.029216464748666127,0.0,0.0,0.0,0.00013600369311447293,0.009558674549791868,2.535163871608681e-06,-0.6780367658331201
2019-01-01 16:00:00,0.0025121003812405007,0.0026498747552130553,-2.699978815675058,-1.990519013269929,0.2297696514969676,0.5203406132535147,0.3092047309795023,-0.6609127958477923,0.0016148689563735275,3.171666727909321e-06,0.0,0.5015624196768922,2.1168570117364123,0.3595938053797756,-0.0712182926148639,-0.00784149329079531,-0.02948590016042818,0.04583673842626368,-0.0009999277861964962,1.0913406139900772e-05,-1.0870316810886331,-0.929916011578924,-0.207464136344653,0.0155256067946139,0.13377015041298712,0.0,0.0,0.778794925124263,0.20637256336664755,0.42494037534720785,0.2772553552701984,-0.08805063823683756,0.00010175038723403418,0.00017423352094247946,0.03945673091055113,3.0254420108538627e-05,0.12197331546406742,2.674376452516114e-07,-0.10717892538024687,4.6548565074799875e-05,0.002935806236704419,0.003978552385934253,-0.40653825375873165,0.43088953900378524,0.010239097128237562,0.046410844750269575,-0.6494187698889977,0.08386453692935092,0.0011112003657451908,0.0,0.0,4.0389678347315804e-28,0.00037527142456406093,0.010164826533507032,0.00031639934259697355,-0.6774298871566147
2019-01-01 17:00:00,0.0019284528083005625,0.002036785014019493,-3.1118401602804777,-2.4012755384926185,0.03538289550369278,0.29264340710516734,0.25076563107050687,-0.670160200588291,0.0013437335635657632,2.693596434716953e-06,0.0,0.4099385964582183,1.7854639336655183,0.2801215337654632,-0.05883972292949746,-0.007872382866142225,-0.02960250598848191,0.03734283043730002,-0.000999927786130771,1.1976262306812036e-05,-1.0756911849292115,-0.9209359927085687,-0.20704202629861124,0.016921870082186707,0.07040746225117545,0.0,0.0,0.7153162932078381,0.1581255116817104,0.2999303614546944,0.21269504289024788,-0.09013755320702366,9.410281626465178e-05,0.00016446278768977862,0.03578341941283725,1.717211355490439e-05,0.09901488612037834,8.173464809552167e-07,-0.11603897368107408,3.6425767828029976e-05,0.0025937127640061064,0.003154091730685149,-0.4046102425232325,0.3387974593532439,0.008106393311923421,0.03824437932752822,-0.7366970390961587,0.07745021722753265,-0.0006068636401899141,0.0,0.0,-2.0194839173657902e-28,0.0006187815813041009,0.009055495153268645,0.00034509139740990236,-0.6796938250206177
2019-01-01 18:00:00,0.0013953220650995135,0.0014747615258796642,-3.4938509347543727,-2.7821399273817784,-0.14682906807723484,0.07930101851224514,0.19737568625215896,-0.6751388767843607,0.0009794519458008466,2.328137158446811e-06,0.0,0.27798998520854745,1.3027157241673422,0.21803031835816,-0.12214339917020656,-0.007912149558448656,-0.02968515695222429,0.030180057046560904,-0.000999927786122578,1.1443489266405038e-05,-1.126401420236423,-0.9478264083244969,-0.21075798478942254,0.019771434133702748,-0.12049285503774598,0.0,1.6155871338926322e-27,0.5259573718888646,0.029411141963651133,0.15041446129940894,0.11617773262152742,-0.09402931905847645,6.788354353304271e-05,0.00012577854949435974,0.028458320861526776,1.07710113179324e-05,0.09664194738702969,1.2376369275535204e-06,-0.11705925404411532,2.7065633745659845e-05,0.002852763845285322,0.002356485776922601,-0.4004107178195575,0.2302351633805495,0.006044153391042029,0.03131885195194073,-0.9882911543417139,0.057694250855339746,-0.00700190119587063,0.0,0.0,0.0,0.0007323741396301486,0.007547323480928014,0.00040517303194675947,-0.6826049000563789
2019-01-01 19:00:00,0.001081170766876749,0.0011423710068534376,-3.7222425854474555,-3.0097634911531737,-0.25695957938342406,-0.04964171436403131,0.16372417051192456,-0.6771845005912169,0.0007439329878078382,2.1044085345741007e-06,0.0,0.1937683673580235,0.9757038391978661,0.17611451076424522,-0.16529960499333818,-0.007935119457190831,-0.029738474512470692,0.025010128842804846,-0.0009999277861356803,1.0515900022378677e-05,-1.162081219207062,-0.9674947724808982,-0.21168768161993423,0.02297050908588716,-0.25291702731848,0.0,0.0,0.395182658276962,-0.061974975295945534,0.05828280701118871,0.04686536058332136,-0.09666676635000826,4.948419414896321e-05,9.625066981611141e-05,0.025560947940860057,7.259730352558724e-06,0.10129855031148294,1.489566774426354e-06,-0.11508906720656453,2.1326770514029647e-05,0.003266191754935921,0.0018549458886089054,-0.3958437943867614,0.16361979259947423,0.004906025526681512,0.026292316786220127,-1.1676744192299058,0.04390212380780589,-0.011678140721713248,0.0,0.0,0.0,0.000732521933222964,0.006453157575738944,0.0004712846153225314,-0.6847698768873886
2019-01-01 20:00:00,0.0009934824084032456,0.0010492481873791704,-3.7870881912402194,-3.0743750913532852,-0.288525967477101,-0.0865622088130662,0.15031359298836633,-0.6767251006068804,0.0006525842246345448,1.8413896816732942e-06,0.0,0.16182704539051507,0.8265542460637478,0.1378477880246587,-0.16410431395896996,-0.007945599797815284,-0.029786438617476207,0.019488790612020246,-0.0009999277861003596,9.399895376849265e-06,-1.1620014529518055,-0.9674383084457876,-0.21168833651557906,0.023704350616316816,-0.29247670469339937,0.0,0.0,0.35648529537161266,-0.09065783892753121,0.030253180721668826,0.009707806199750202,-0.09737138062916717,3.969346778021077e-05,7.85167420924715e-05,0.02256118228573234,5.163985849383768e-06,0.10930380908073234,1.5736128172461061e-06,-0.11149114889739664,1.751468233868181e-05,0.0037662715403272706,0.001515799412428298,-0.39490342598381023,0.1432463037618783,0.004660280285131435,0.020891297763673045,-1.2220656353110098,0.03971232509524114,-0.013299374545045595,0.0,0.0,0.0,0.0006920820189062586,0.005900241112619664,0.0004853314004060749,-0.6860110779631448
2019-01-01 21:00:00,0.0009747621021181097,0.0010291951150742662,-3.801626741591748,-3.0888595906764764,-0.2957194825489635,-0.09492479893471018,0.14357533367069952,-0.6754435874077869,0.0006071916938648059,1.5667453299843456e-06,0.0,0.14629335873298643,0.7403961482611257,0.10058914553453135,-0.1426857743799017,-0.007956080958496647,-0.029835155314443806,0.013574572506704463,-0.0009999277861314094,8.138584958156114e-06,-1.1470630253171947,-0.9603916785154354,-0.21060073392936052,0.015024277419402932,-0.30551931142980493,0.0,0.0,0.34412231283605266,-0.10137654439543198,0.021028702810084177,-0.014563649664165457,-0.09731041123549389,3.21510677485648e-05,6.346409444279999e-05,0.017434249783532696,3.314634035911368e-06,0.11879988025656907,1.6201226470113905e-06,-0.10713131526636088,1.3664726237205826e-05,0.004389005024658221,0.0011721311098626952,-0.4070862616604223,0.13623534476493138,0.004912140634917961,0.015056187150332967,-1.2394278907740093,0.0382693225983779,-0.01718076324057982,0.0,0.0,0.0,0.0006771107182106106,0.005601458356784272,0.0003070485264062839,-0.6869315947035401
2019-01-01 22:00:00,0.0011926905673420585,0.0012598246593018558,-3.643626359277567,-2.931418357747263,-0.21936603637198537,-0.005401326349267599,0.15880488192553366,-0.6715468728777365,0.0006932938006309897,1.425152716902097e-06,0.0,0.17597472617710075,0.8138403252344872,0.07549224566487833,-0.06419592675620489,-0.007956401095175591,-0.029869008369054928,0.008958461322695399,-0.0009999277861194276,6.769534737438576e-06,-1.0884080813250598,-0.9300187004354514,-0.20097789975352232,0.008211662724975977,-0.2325151758561379,0.0,0.0,0.41695994479383813,-0.05312255378245023,0.07434009440233069,-0.008286011645437075,-0.09514368093507919,2.9565828598476784e-05,5.6281286993309365e-05,0.014004051542461315,2.0216362849392877e-06,0.13175853088758238,1.5207434829189737e-06,-0.10091150943482141,1.1149263022591782e-05,0.005131733710813879,0.0009448087742053302,-0.417154529455642,0.17406982415542327,0.006126608759887908,0.01045158567121618,-1.137650348440352,0.04571312703146191,-0.01827961654371535,0.0,0.0,0.0,0.0005971156466814675,0.005954506794960013,0.00016415675260228468,-0.6867488874052712
2019-01-01 23:00:00,0.0009175221471018347,0.0009679462327447652,-3.845745203963909,-3.1328116152739174,-0.3175215972709431,-0.12030378540685582,0.12675186231173052,-0.6709888063859744,0.0004918748512761084,1.014691777372487e-06,0.0,0.10721923198893979,0.53893489463925,0.03755211622931398,-0.10005833369853079,-0.007974255040567924,-0.029918977929837443,0.0003493004767873842,-0.0009999277861484947,5.585568775390293e-06,-1.1193978042089219,-0.9482900489025834,-0.19856396549431565,0.004847076715423615,-0.3537587329979708,0.0,3.2311742677852644e-27,0.2976486523524926,-0.13878324567163514,-0.00830995803284651,-0.06903835139885572,-0.09767527520523434,1.7721783787116863e-05,3.446401305140512e-05,0.008573217737193106,1.3177191031596425e-06,0.14801082959837952,1.5738128999742695e-06,-0.09429167582370201,8.914179891461593e-06,0.006030770610271574,0.0007323622602158908,-0.4220734183176216,0.11457443422486158,0.005820718773148048,0.0016460981941959218,-1.3073057184739119,0.033071061060081064,-0.0256680468181667,0.0,0.0,0.0,0.0006265632550308126,0.005377913578282989,9.451229420909257e-05,-0.6882208249661909
