snapshot,THSO3-,THU-3L5,THU-6L5,SCORRA3A,STROMN3A,STROMN1A,STROMN3B,STROMN1B,STROMN3C,BURGAR3A,BURGAR3B,BURGAR1A,ROUSAY3A,ROUSAY3B,ROUSAY1A,WESTRY3A,WESTRY1A,EDAY3A,EDAY1A,SANDAY3A,SANDAY1A,STRONS3A,STRONS1A,SHAPIN3A,SHAPIN1A,KIRKWA3A,KIRKWA1A,KIRKWA1B,STMARY3A,STMARY1A,NTHHOY3A,NTHHOY3B,NTHHOY1A,LYNESS3A,LYNESS3B,LYNESS1A,FLOTTA3A,FLOTTA3B,FLOTTA1A,NORTHF1A,FLTOCC3B,SCORRA3B,EDAY3B,FLTOCC1C,KIRKWA1C,SANDAY3B,STRONS3B,KIRKWA3B,THORNF1B,THORNFG1,THORNFG2,THORNF1A,SIGURD1A,SIGURDG1,STRONS3C,SPURNE3-,SPURNE3A,METC1,FLOTTA1B,NWP3-,HAMMARS3A,SCORRA3C,NEWBIG3A,NEWBIG1A,NEWBIG1B,NEWBIG1C,NEWBIG1D,BARNS3WA,BARNS3WB,EDAY3C,STHHOY3A,STHHOY3B,NEWHOL3A
2019-01-01 00:00:00,1.0,1.000024918053695,1.0000182564955624,0.9976141380090028,0.9973349992459289,1.0,0.9973271833327669,1.0,0.9931415385408658,0.9999792270756154,1.0,1.0,1.0004202679519472,1.000417399301074,1.004261230364618,1.002616534383035,1.0,1.0051645562238314,1.0138713162281727,1.0003723623881389,1.0060536063681653,0.9984241879651463,1.0083745637055346,0.9930753443000709,1.0,0.9868945808507529,0.9999720963986233,1.0,0.989854723732441,1.0,0.9978602973852513,0.9978478863771492,1.0,0.996129404908421,0.9961277257035296,1.0,0.9969657068509737,0.9969588918217166,1.0003913477066675,1.0,0.9970540790664558,0.9947250584667436,1.0030303302448191,1.0,0.9999820098382067,1.0003723623881389,0.9984241879651463,0.987488293369822,1.0,1.0,1.0,1.0001172588866782,0.9999933337101486,0.98647704086967,1.0,1.0002785814571378,1.0,1.0,1.0,1.0,1.0,0.9923285118435295,1.0092044681843397,1.0,1.0,1.0,1.0,0.9907685479016035,1.0,1.0030324071475216,1.0013930102399407,0.9995668058150838,0.9946612153614883
2019-01-01 01:00:00,1.0,1.0000246186172315,1.0000179538161873,0.9972317175969928,0.9942080287361188,1.0,0.9942003337259785,1.0,0.9931817355646214,0.9999801350454165,1.0,1.0,1.0007928975229412,1.0007904095316664,1.0059032369230785,1.0029547808876635,1.0,1.005341577099524,1.0143057060741054,1.0004031015835377,1.0070965545532857,0.9984312823871195,1.0088107059593379,0.993506966617636,1.0,0.9874973985257509,0.9999797135739715,1.0,0.990419262125192,1.0,0.9978399200158835,0.9978280711616541,1.0,0.9969970155093254,0.9969950177859611,1.0,0.9984203037087874,0.998412844374443,1.0004588528077554,1.0,0.9985593639330705,0.9944591609569732,1.0031425843130262,1.0,0.9999863415671751,1.0004031015835377,0.9984312823871195,0.9880493260749832,1.0,1.0,1.0,1.000117258886678,0.9999933337101485,0.98647704086967,1.0,1.0002921519805572,1.0,1.0,1.0,1.0,1.0,0.9920454487014355,1.0093757678573323,1.0,1.0,1.0,1.0,0.9912590883251368,1.0,1.0031460554816203,1.001207712016414,0.9993796200639077,0.9949629817497178
2019-01-01 02:00:00,1.0,1.0000250610447003,1.0000184010351674,0.9977967659840554,0.9992216321679417,1.0,0.9992137765161155,1.0,0.993069870677591,0.9999785347275506,1.0,1.0,1.000194728140993,1.0001916254984522,1.0032662141325526,1.0024119593453567,1.0,1.005057202974849,1.0136094265248914,1.0003538930281675,1.0054230204861034,0.9984186102952631,1.0081106377139863,0.9927842135715989,1.0,0.9864812606100329,0.9999671937372856,1.0,0.9894861778516882,1.0,0.9978235020982681,0.9978107903973263,1.0,0.9955629618588092,0.995561484043396,1.0,0.9960520818819504,0.9960456750556784,1.0003490869479974,1.0,0.9961105018065115,0.9948520399692108,1.0029622974498447,1.0,0.9999792446166785,1.0003538930281675,0.9984186102952631,0.987102311002056,1.0,1.0,1.0,1.0001172588866778,0.9999933337101485,0.9864770408696699,1.0,1.0002703924574383,1.0,1.0,1.0,1.0,1.0,0.9924636909523201,1.0091005845520382,1.0,1.0,1.0,1.0,0.9904437761861232,1.0,1.002963506812003,1.0014814988688336,0.9996561972201472,0.9944613880370651
2019-01-01 03:00:00,1.0,1.0000249284329803,1.0000182669872557,0.9976273942191521,0.9974482458032178,1.0,0.9974404237831788,1.0,0.9931401742171317,0.9999791891378463,1.0,1.0,1.0004051666635778,1.0004022825440286,1.0041950121601184,1.0026029010099327,1.0,1.0051574823628655,1.0138539248618135,1.00037111203907,1.006011659967875,0.9984241251751319,1.0083573038164724,0.9930607027835251,1.0,0.9868748703930879,0.999971817525495,1.0,0.9898341959717673,1.0,0.9978589790942305,0.997846547193739,1.0,0.9960927105669214,0.9960910445488101,1.0,0.9969057521872331,0.9968989638674292,1.0003885713355685,1.0,0.9969921169691889,0.9947342755296441,1.0030258430977843,1.0,0.9999818494758105,1.00037111203907,0.9984241251751319,0.9874697016239917,1.0,1.0,1.0,1.000117258886678,0.9999933337101485,0.98647704086967,1.0,1.0002780341370643,1.0,1.0,1.0,1.0,1.0,0.9923383239363889,1.0091976229472666,1.0,1.0,1.0,1.0,0.9907511130093556,1.0,1.003027868380484,1.0013994333083305,0.9995732943824226,0.994650488677073
2019-01-01 04:00:00,1.0,1.0000248638897542,1.0000182017450234,0.9975449614512882,0.9966892395696367,1.0,0.9966814385515819,1.0,0.9931604578467293,0.9999794389507854,1.0,1.0,1.0004949492915511,1.0004921577017818,1.0045910863490675,1.0026844008445657,1.0,1.0052002308999581,1.0139584585930057,1.0003784855564315,1.0062629673308514,0.9984262382395975,1.008462583381094,0.9931727982349048,1.0,0.9870332982634856,0.9999737330521816,1.0,0.9899773931156829,1.0,0.9978639261927577,0.9978516218646398,1.0,0.9963102599901339,0.9963085154486877,1.0,0.9972631887633442,0.9972562414016918,1.0004051310103304,1.0,0.9973616271573345,0.994676959901129,1.003052940707842,1.0,0.9999829327943618,1.0003784855564315,0.9984262382395975,0.9876173097865242,1.0,1.0,1.0,1.0001172588866776,0.9999933337101488,0.98647704086967,1.0,1.0002812995898194,1.0,1.0,1.0,1.0,1.0,0.9922773081588931,1.0092389898729504,1.0,1.0,1.0,1.0,0.9908767521730271,1.0,1.0030553097089008,1.0013594918170534,0.999532945666557,0.9947277853092146
2019-01-01 05:00:00,1.0,1.0000249075734264,1.0000182459017923,0.9976007528573907,0.9972221980999865,1.0,0.9972143884778274,1.0,0.9931426978402037,0.99997926444781,1.0,1.0,1.0004353665861279,1.0004325133852556,1.0043274197775967,1.0026301636626063,1.0,1.0051716246957563,1.0138887023501308,1.0003736132537338,1.0060955373123464,0.9984242376608357,1.008391807303938,0.9930897628223414,1.0,0.9869139273376029,0.9999723730021804,1.0,0.9898750564716492,1.0,0.99786147720376,0.9978490871911744,1.0,0.9961659617769473,0.9961642694155338,1.0,0.9970255370471772,0.9970186953741571,1.0003941187258152,1.0,0.9971159179377436,0.9947157517506026,1.0030348142126937,1.0,0.9999821690657951,1.0003736132537338,0.9984242376608357,0.9875065491824129,1.0,1.0,1.0,1.0001172588866778,0.9999933337101484,0.9864770408696698,1.0,1.0002791287029007,1.0,1.0,1.0,1.0,1.0,0.9923186043097154,1.0092113082066403,1.0,1.0,1.0,1.0,0.9907857810769285,1.0,1.003036942463032,1.0013865246881266,0.9995602541319608,0.9946718178573796
2019-01-01 06:00:00,1.0,1.0000250432476283,1.0000183830453522,0.9977740352520923,0.99902593509679,1.0,0.9990180959251269,1.0,0.9930703948238938,0.99997861009187,1.0,1.0,1.000225391905246,1.0002223207072585,1.0033998297497098,1.0024394541091806,1.0,1.0050713024067446,1.013644219358333,1.000356447818535,1.0055074013727165,0.9984181248253035,1.0081446169877246,0.9928056859705489,1.0,0.9865076387388464,0.9999676742472289,1.0,0.9895209855362108,1.0,0.9978301591066511,0.9978174861974743,1.0,0.9956402512766657,0.995638746222337,1.0,0.9961755017473173,0.9961690396489133,1.0003547906540255,1.0,0.9962378997971464,0.994836235257946,1.0029712459478983,1.0,0.9999795267236304,1.000356447818535,0.9984181248253035,0.987127952585982,1.0,1.0,1.0,1.0001172588866782,0.9999933337101485,0.9864770408696701,1.0,1.000271497723849,1.0,1.0,1.0,1.0,1.0,0.9924468659279607,1.0091142282944046,1.0,1.0,1.0,1.0,0.9904720272965715,1.0,1.0029725468863353,1.0014704852321046,0.9996450711713657,0.9944787717119181
2019-01-01 07:00:00,1.0,1.000025102992785,1.0000184434375516,0.9978503431816165,0.9997877184193371,1.0,0.9997798405134178,1.0,0.9930508200310879,0.9999783062016534,1.0,1.0,1.000118640428629,1.0001154588474563,1.0029322999180454,1.0023433276620817,1.0,1.0050215313756596,1.0135221274522697,1.0003476276152634,1.005211911000621,0.9984180064817844,1.0080237890575643,0.9927033248917101,1.0,0.9863704423316304,0.9999657195111454,1.0,0.9893762986551321,1.0,0.9978035134681055,0.9977907072870356,1.0,0.9953667349789602,0.9953653259441931,1.0,0.995740888528015,0.9957346212811068,1.0003347140042007,1.0,0.9957893955701449,0.9948892922727542,1.0029396810535307,1.0,0.9999784028727603,1.0003476276152634,0.9984180064817844,0.9869975327395039,1.0,1.0,1.0,1.000117258886678,0.9999933337101485,0.98647704086967,1.0,1.000267641936493,1.0,1.0,1.0,1.0,1.0,0.992503348173286,1.0090660658501491,1.0,1.0,1.0,1.0,0.99034924270731,1.0,1.002940625262986,1.0015074583475945,0.9996824217127026,0.994403217389874
2019-01-01 08:00:00,1.0,1.0000251015306612,1.000018441959593,0.9978484757100661,0.9998904146177358,1.0,0.999882560322271,1.0,0.993029319510834,0.9999782600141212,1.0,1.0,1.0001195577469246,1.0001163761690002,1.002933239844425,1.0023435876411595,1.0,1.0050210381328826,1.0135217907657499,1.0003477958776563,1.0052120830176996,0.9984156350178514,1.008021377318976,0.9926683860985233,1.0,0.9863127224733744,0.9999653698715285,1.0,0.9893471318394592,1.0,0.9978017909671876,0.9977889860920294,1.0,0.995365651230984,0.9953642424764816,1.0,0.9957400571319185,0.9957337903340108,1.000334678239344,1.0,0.995788584365872,0.9948879938170803,1.0029393966555862,1.0,0.9999782280521726,1.0003477958776563,0.9984156350178514,0.9869453477628463,1.0,1.0,1.0,1.000117258886678,0.9999933337101485,0.9864770408696701,1.0,1.000267662724413,1.0,1.0,1.0,1.0,1.0,0.9925019658924779,1.0090655885488722,1.0,1.0,1.0,1.0,0.9903186833781824,1.0,1.0029402938765177,1.0015065535133139,0.9996815076398884,0.9943844123397595
2019-01-01 09:00:00,1.0,1.000025078500031,1.0000184186795404,0.9978190603289852,0.9994169992825098,1.0,0.9994091273763495,1.0,0.9930690167590426,0.9999784581846741,1.0,1.0,1.000164035201038,1.0001609010386074,1.0031324633062304,1.0023844432260007,1.0,1.0050430926004859,1.0135746197656912,1.0003513367181063,1.0053385736938028,0.9984190930290028,1.0080766437385351,0.9927625971916426,1.0,0.9864546620599375,0.999966711633393,1.0,0.9894512158159849,1.0,0.9978163629559667,0.9978036128202548,1.0,0.9954851640540305,0.9954837135876834,1.0,0.9959281944629363,0.9959218431547723,1.000343363139483,1.0,0.9959826403628113,0.9948675412598116,1.0029533423514894,1.0,0.9999789617126824,1.0003513367181063,0.9984190930290028,0.9870764450230437,1.0,1.0,1.0,1.000117258886678,0.9999933337101486,0.9864770408696703,1.0,1.0002692864545155,1.0,1.0,1.0,1.0,1.0,0.9924801929681196,1.0090869302212284,1.0,1.0,1.0,1.0,0.9904153737945084,1.0,1.0029544600377238,1.001492301044733,0.9996671096633394,0.9944439110485452
