snapshot,demand_mw,wind_mw,wave_mw,tidal_mw,gas_mw,mainland_import_mw,mainland_export_mw,battery_main_net_mw,battery_secondary_net_mw,balance_residual_mw,cost_energy_wind,cost_energy_wave,cost_energy_tidal,cost_energy_gas,cost_energy_mainland,cost_energy_battery_main,cost_energy_battery_secondary,hourly_dispatched_energy_cost,weighted_hourly_energy_cost,scenario_id
2019-12-17 04:00:00,19.710491900000005,0.116368995,1.8009321932751234,3.3488880000000005,10.0,4.4443027117248795,-0.0,0.0,0.0,0.0,3.49106985,53.847872578926186,100.43315112,1500.0,888.8605423449759,-0.0,-0.0,2546.6326358939023,2546.6326358939023,R04
2019-12-17 05:00:00,20.9412128,0.012719896,1.9219179210347521,6.4188,10.0,2.587774982965248,-0.0,0.0,0.0,0.0,0.38159687999999997,57.465345838939086,192.499812,1500.0,517.5549965930496,-0.0,-0.0,2267.901751311989,2267.901751311989,R04
2019-12-17 06:00:00,25.128545399999993,0.0,2.034365840162161,5.84964,10.0,7.244539559837834,-0.0,0.0,0.0,0.0,0.0,60.82753862084861,175.4307036,1500.0,1448.9079119675669,-0.0,-0.0,3185.1661541884155,3185.1661541884155,R04
2019-12-17 07:00:00,29.971428349999993,0.0,2.1329165657925615,2.5493640000000006,10.0,15.28914778420744,-0.0,0.0,0.0,1.0658141036401503e-14,0.0,63.774205317197584,76.45542636000002,1500.0,3057.829556841488,-0.0,-0.0,4698.059188518686,4698.059188518686,R04
2019-12-17 08:00:00,31.60253165,0.012953968,2.215275815639341,0.3246361799999998,10.0,19.04966568636066,-0.0,0.0,0.0,3.552713678800501e-15,0.38861903999999997,66.23674688761629,9.735839038199993,1500.0,3809.933137272132,-0.0,-0.0,5386.2943422379485,5386.2943422379485,R04
2019-12-17 09:00:00,32.34452819999999,0.047887584,2.2826267491270453,0.16193699999999928,10.0,19.85207686687295,-0.0,0.0,0.0,0.0,1.43662752,68.25053979889866,4.856490629999978,1500.0,3970.4153733745898,-0.0,-0.0,5544.9590313234885,5544.9590313234885,R04
2019-12-17 10:00:00,32.13713314999999,0.027444925000000002,2.3790681149201913,2.244276,10.0,17.486344110079802,-0.0,0.0,0.0,7.105427357601002e-15,0.8233477500000002,71.13413663611372,67.30583724,1500.0,3497.2688220159603,-0.0,-0.0,5136.5321436420745,5136.5321436420745,R04
2019-12-17 11:00:00,31.89106479999999,0.009600515,2.4357706183714383,5.10972,10.0,14.33597366662856,-0.0,0.0,0.0,3.552713678800501e-15,0.28801545,72.829541489306,153.2405028,1500.0,2867.1947333257117,-0.0,-0.0,4593.552793065018,4593.552793065018,R04
2019-12-17 12:00:00,31.84442934999999,0.000959567,2.455039760817716,4.55742,10.0,14.831010022182276,-0.0,0.0,0.0,0.0,0.028787010000000002,73.40568884844971,136.67702579999997,1500.0,2966.2020044364554,-0.0,-0.0,4676.313506094905,4676.313506094905,R04
2019-12-17 13:00:00,31.693148499999992,0.0,2.44626966672775,2.1063899999999998,10.0,17.14048883327225,-0.0,0.0,0.0,7.105427357601002e-15,0.0,73.14346303515973,63.17063609999999,1500.0,3428.09776665445,-0.0,-0.0,5064.41186578961,5064.41186578961,R04
2019-12-17 14:00:00,31.577886900000003,0.0,2.4197375958154734,0.2641420319999998,10.0,18.89400727218453,-0.0,0.0,0.0,0.0,0.0,72.35015411488266,7.921619539679994,1500.0,3778.801454436906,-0.0,-0.0,5359.073228091469,5359.073228091469,R04
2019-12-17 15:00:00,32.28462250000001,0.0,2.3828449865494306,0.2267890535999995,10.0,19.674988459850567,-0.0,0.0,0.0,-1.4210854715202004e-14,0.0,71.24706509782797,6.801403717463985,1500.0,3934.9976919701135,-0.0,-0.0,5513.046160785405,5513.046160785405,R04
2019-12-17 16:00:00,33.39970264999999,0.0,2.3425909095899398,2.861004,10.0,18.196107740410056,-0.0,0.0,0.0,7.105427357601002e-15,0.0,70.0434681967392,85.80150995999999,1500.0,3639.2215480820114,-0.0,-0.0,5295.06652623875,5295.06652623875,R04
2019-12-17 17:00:00,33.63325905000001,0.013056234,2.288284748646974,6.7557,10.0,14.576218067353029,-0.0,0.0,0.0,0.0,0.39168702,68.41971398454453,202.603443,1500.0,2915.243613470606,-0.0,-0.0,4686.6584574751505,4686.6584574751505,R04
2019-12-17 18:00:00,33.587381900000004,0.01681054,2.2229325584483566,7.1653199999999995,10.0,14.182318801551645,-0.0,0.0,0.0,-7.105427357601002e-15,0.5043162,66.46568349760585,214.88794679999998,1500.0,2836.4637603103292,-0.0,-0.0,4618.321706807935,4618.321706807935,R04
