snapshot,demand_mw,wind_mw,wave_mw,tidal_mw,gas_mw,mainland_import_mw,mainland_export_mw,battery_main_net_mw,battery_secondary_net_mw,balance_residual_mw,cost_energy_wind,cost_energy_wave,cost_energy_tidal,cost_energy_gas,cost_energy_mainland,cost_energy_battery_main,cost_energy_battery_secondary,hourly_dispatched_energy_cost,weighted_hourly_energy_cost,scenario_id
2019-01-01 00:00:00,18.278821499999996,17.077176299999994,0.0,1.2016451999999995,-0.0,-0.0,0.0,0.0,0.0,-3.552713678800501e-15,512.3152889999999,0.0,36.037339547999984,-0.0,-0.0,-0.0,-0.0,548.3526285479999,548.3526285479999,R03
2019-01-01 01:00:00,17.950477600000003,17.898229660000002,0.0,0.052247939999999764,-0.0,-0.0,0.0,0.0,0.0,0.0,536.9468898,0.0,1.5669157205999928,-0.0,-0.0,-0.0,-0.0,538.5138055206,538.5138055206,R03
2019-01-01 02:00:00,16.797482450000004,16.098952249999996,0.0,0.6985301999999998,-0.0,-0.0,0.0,0.0,0.0,-7.105427357601002e-15,482.96856749999995,0.0,20.94892069799999,-0.0,-0.0,-0.0,-0.0,503.91748819799994,503.91748819799994,R03
2019-01-01 03:00:00,15.771881700000009,12.744605700000008,0.0,3.0272759999999996,-0.0,-0.0,0.0,0.0,0.0,0.0,382.3381710000002,0.0,90.78800723999998,-0.0,-0.0,-0.0,-0.0,473.1261782400002,473.1261782400002,R03
2019-01-01 04:00:00,15.327517900000002,10.4485579,0.0,4.87896,-0.0,-0.0,0.0,0.0,0.0,-1.7763568394002505e-15,313.4567370000001,0.0,146.3200104,-0.0,-0.0,-0.0,-0.0,459.7767474000001,459.7767474000001,R03
2019-01-01 05:00:00,15.371499299999998,11.268387300000002,0.0,4.103111999999999,-0.0,-0.0,0.0,0.0,0.0,3.552713678800501e-15,338.0516190000001,0.0,123.05232887999998,-0.0,-0.0,-0.0,-0.0,461.1039478800001,461.1039478800001,R03
2019-01-01 06:00:00,16.187050950000003,14.778382950000001,0.0,1.4086679999999998,-0.0,-0.0,0.0,0.0,0.0,-3.552713678800501e-15,443.3514885,0.0,42.24595331999999,-0.0,-0.0,-0.0,-0.0,485.59744182000003,485.59744182000003,R03
2019-01-01 07:00:00,16.998431950000004,16.917165213999997,0.0,0.08126673599999952,-0.0,-0.0,0.0,0.0,0.0,-7.105427357601002e-15,507.5149564199999,0.0,2.4371894126399853,-0.0,-0.0,-0.0,-0.0,509.9521458326399,509.9521458326399,R03
2019-01-01 08:00:00,17.877680799999993,21.663186350930662,0.0,0.3406306799999995,-0.0,-0.0,0.0,-4.126136230930677,0.0,-7.105427357601002e-15,649.8955905279197,0.0,10.215514093199985,-0.0,-0.0,-0.0,-0.0,660.1111046211197,660.1111046211197,R03
2019-01-01 09:00:00,19.456840549999992,16.529482549999997,0.0,2.927358,-0.0,-0.0,0.0,0.0,0.0,3.552713678800501e-15,495.8844765,0.0,87.79146641999999,-0.0,-0.0,-0.0,-0.0,583.67594292,583.67594292,R03
2019-01-01 10:00:00,20.963961799999996,15.0368018,0.0,5.927160000000001,-0.0,-0.0,0.0,0.0,0.0,3.552713678800501e-15,451.104054,0.0,177.7555284,-0.0,-0.0,-0.0,-0.0,628.8595824,628.8595824,R03
2019-01-01 11:00:00,21.950510100000006,30.38769009999998,0.0,5.327820000000001,-0.0,-0.0,0.0,-13.754999999999999,-0.01,-2.4868995751603507e-14,911.6307029999997,0.0,159.78132180000003,-0.0,-0.0,-0.0,-0.0,1071.4120247999997,1071.4120247999997,R03
2019-01-01 12:00:00,22.7497583,20.260248299999994,0.0,2.4995099999999995,-0.0,-0.0,0.0,0.0,-0.01,-7.105427357601002e-15,607.8074489999998,0.0,74.96030489999998,-0.0,-0.0,-0.0,-0.0,682.7677538999998,682.7677538999998,R03
2019-01-01 13:00:00,23.090235000000007,22.764668640000004,0.0,0.3255663599999993,-0.0,-0.0,0.0,0.0,0.0,-3.552713678800501e-15,682.9400592000003,0.0,9.763735136399978,-0.0,-0.0,-0.0,-0.0,692.7037943364003,692.7037943364003,R03
2019-01-01 14:00:00,23.434503200000005,23.21654348,0.0,0.21795971999999977,-0.0,-0.0,0.0,0.0,0.0,-7.105427357601002e-15,696.4963044000001,0.0,6.536612002799993,-0.0,-0.0,-0.0,-0.0,703.0329164028001,703.0329164028001,R03
2019-01-01 15:00:00,24.352425350000004,36.08374334999999,0.0,2.0336819999999998,-0.0,-0.0,0.0,-13.754999999999999,-0.01,-1.4210854715202004e-14,1082.5123005,0.0,60.99012317999999,-0.0,-0.0,-0.0,-0.0,1143.50242368,1143.50242368,R03
2019-01-01 16:00:00,26.776331300000002,36.314883299999984,0.0,4.226448,-0.0,-0.0,0.0,-13.754999999999999,-0.01,-2.1316282072803006e-14,1089.4464989999994,0.0,126.75117552,-0.0,-0.0,-0.0,-0.0,1216.1976745199995,1216.1976745199995,R03
2019-01-01 17:00:00,28.042692300000002,37.40417229999995,0.0,4.403519999999999,-0.0,-0.0,0.0,-13.754999999999999,-0.01,-5.3290705182007514e-14,1122.1251689999986,0.0,132.06156479999999,-0.0,-0.0,-0.0,-0.0,1254.1867337999986,1254.1867337999986,R03
2019-01-01 18:00:00,27.406857750000004,38.99357575,0.0,2.1782820000000003,-0.0,-0.0,0.0,-13.754999999999999,-0.01,-3.552713678800501e-15,1169.807272499999,0.0,65.32667718,-0.0,-0.0,-0.0,-0.0,1235.133949679999,1235.133949679999,R03
2019-01-01 19:00:00,26.2690286,35.064813066000006,0.0,0.2605670999999993,-0.0,-0.0,0.0,-9.056351566000002,0.0,0.0,1051.94439198,0.0,7.814407328999978,-0.0,-0.0,-0.0,-0.0,1059.758799309,1059.758799309,R03
2019-01-01 20:00:00,24.83849565,34.12617910500001,0.0,0.14094534539999953,-0.0,-0.0,0.0,-9.428628800400006,0.0,7.105427357601002e-15,1023.78537315,0.0,4.2269509085459855,-0.0,-0.0,-0.0,-0.0,1028.012324058546,1028.012324058546,R03
2019-01-01 21:00:00,23.12473765000001,29.782926137999993,0.0,2.354394,-0.0,-0.0,0.0,-9.002652418069923,-0.009930069930069927,-1.0658141036401503e-14,893.4877841399998,0.0,70.60827606,-0.0,-0.0,-0.0,-0.0,964.0960601999998,964.0960601999998,R03
2019-01-01 22:00:00,21.103109849999996,26.26788111799999,0.0,6.511979999999999,-0.0,-0.0,0.0,-11.676751268000002,0.0,-7.105427357601002e-15,788.0364335399996,0.0,195.29428019999997,-0.0,-0.0,-0.0,-0.0,983.3307137399996,983.3307137399996,R03
2019-01-01 23:00:00,19.170961449999997,19.912121160999998,0.0,7.17012,-0.0,-0.0,0.0,-7.911279711000004,0.0,-3.552713678800501e-15,597.3636348299999,0.0,215.0318988,-0.0,-0.0,-0.0,-0.0,812.3955336299999,812.3955336299999,R03
2019-01-02 00:00:00,18.965462149999997,14.806034441000003,0.0,4.972968000000001,-0.0,-0.0,0.0,-0.8135402910000341,0.0,-2.842170943040401e-14,444.1810332300001,0.0,149.13931032000002,-0.0,-0.0,-0.0,-0.0,593.3203435500001,593.3203435500001,R03
2019-01-02 01:00:00,18.824418350000002,11.548319128999996,0.0,1.4304359999999996,5.845663221000008,-0.0,0.0,0.0,0.0,0.0,346.44957386999994,0.0,42.89877563999998,876.8494831500011,-0.0,-0.0,-0.0,1266.197832660001,1266.197832660001,R03
2019-01-02 02:00:00,18.268205299999998,9.245286827999998,0.0,0.05878985999999976,8.964128612,-0.0,0.0,0.0,0.0,0.0,277.35860484,0.0,1.7631079013999928,1344.6192918,-0.0,-0.0,-0.0,1623.7410045414,1623.7410045414,R03
2019-01-02 03:00:00,17.813604450000007,8.435601642000004,0.0,0.8818758,8.496127008000007,-0.0,0.0,0.0,0.0,3.552713678800501e-15,253.06804925999995,0.0,26.447455241999997,1274.4190512000011,-0.0,-0.0,-0.0,1553.934555702001,1553.934555702001,R03
2019-01-02 04:00:00,17.56564035000001,7.202986357,0.0,3.738378,6.624275993000001,-0.0,0.0,0.0,0.0,-7.105427357601002e-15,216.0895907099999,0.0,112.11395621999999,993.6413989500002,-0.0,-0.0,-0.0,1321.84494588,1321.84494588,R03
2019-01-02 05:00:00,18.5320937,5.911568904,0.0,5.974560000000001,6.645964796000005,-0.0,0.0,0.0,0.0,3.552713678800501e-15,177.34706712,0.0,179.17705440000003,996.8947194000007,-0.0,-0.0,-0.0,1353.4188409200005,1353.4188409200005,R03
2019-01-02 06:00:00,21.91979895,4.479245558000002,0.0,4.826556,10.0,2.613997391999998,-0.0,0.0,0.0,0.0,134.37736674,0.0,144.74841444,1500.0,522.7994783999997,-0.0,-0.0,2301.92525958,2301.92525958,R03
2019-01-02 07:00:00,25.324565949999997,3.8174615820000004,0.0,1.5597779999999999,10.0,-0.0,0.0,9.937326367999994,0.01,-3.552713678800501e-15,114.52384746000003,0.0,46.77774221999999,1500.0,-0.0,49.68663183999997,0.0,1710.98822152,1710.98822152,R03
2019-01-02 08:00:00,27.91491874999999,3.070666890000001,0.0,0.07993850099999976,10.0,0.9993133589999954,-0.0,13.754999999999999,0.01,3.552713678800501e-15,92.1200067,0.0,2.3973556449899927,1500.0,199.86267179999908,68.77499999999999,0.0,1863.1550341449893,1863.1550341449893,R03
2019-01-02 09:00:00,29.49597424999999,2.7542934919999995,0.0,0.4843118999999995,10.0,16.257368857999992,-0.0,0.0,0.0,0.0,82.62880475999998,0.0,14.524513880999985,1500.0,3251.4737715999986,-0.0,-0.0,4848.627090240999,4848.627090240999,R03
2019-01-02 10:00:00,29.766308199999987,2.295894117000001,0.0,3.8277539999999997,10.0,-0.0,0.0,13.632660082999989,0.01,3.552713678800501e-15,68.87682351,0.0,114.79434245999998,1500.0,-0.0,68.16330041499994,0.0,1751.8344663849998,1751.8344663849998,R03
2019-01-02 11:00:00,29.741284299999997,2.716045672,0.0,7.0818,10.0,9.943438627999996,-0.0,0.0,0.0,0.0,81.48137015999998,0.0,212.383182,1500.0,1988.687725599999,-0.0,-0.0,3782.552277759999,3782.552277759999,R03
2019-01-02 12:00:00,30.060528599999998,4.120889926000001,0.0,6.563459999999998,10.0,9.376178673999997,-0.0,0.0,0.0,0.0,123.62669778000007,0.0,196.83816539999995,1500.0,1875.2357347999994,-0.0,-0.0,3695.7005979799997,3695.7005979799997,R03
2019-01-02 13:00:00,30.413896400000002,4.44997915,0.0,3.0466559999999996,10.0,-0.0,0.0,12.909352159090908,0.007909090909090902,-3.552713678800501e-15,133.49937450000004,0.0,91.36921343999998,1500.0,-0.0,64.54676079545453,0.0,1789.4153487354545,1789.4153487354545,R03
2019-01-02 14:00:00,30.968213699999996,4.258338194000001,0.0,0.3560573999999995,10.0,16.353818106000006,-0.0,0.0,0.0,1.0658141036401503e-14,127.75014581999991,0.0,10.678161425999985,1500.0,3270.763621200001,-0.0,-0.0,4909.191928446001,4909.191928446001,R03
2019-01-02 15:00:00,31.687082100000005,4.043119203000002,0.0,0.2920455,10.0,3.586917397000008,-0.0,13.754999999999999,0.01,7.105427357601002e-15,121.29357608999997,0.0,8.758444545,1500.0,717.3834794000016,68.77499999999999,0.0,2416.2105000350016,2416.2105000350016,R03
2019-01-02 16:00:00,33.33107650000001,3.692683276999998,0.0,2.484954,10.0,17.153439223,-0.0,0.0,0.0,-1.4210854715202004e-14,110.78049831000003,0.0,74.52377046,1500.0,3430.6878446,-0.0,-0.0,5115.99211337,5115.99211337,R03
2019-01-02 17:00:00,34.0946846,2.706089687000001,0.0,5.29128,10.0,16.09731491299999,-0.0,0.0,0.0,-7.105427357601002e-15,81.18269061000001,0.0,158.6854872,1500.0,3219.462982599998,-0.0,-0.0,4959.331160409998,4959.331160409998,R03
2019-01-02 18:00:00,33.77202794999999,2.7764630390000007,0.0,5.61168,10.0,1.6188849109999932,-0.0,13.754999999999999,0.01,7.105427357601002e-15,83.29389117000002,0.0,168.2942832,1500.0,323.77698219999866,68.77499999999999,0.0,2144.1401565699985,2144.1401565699985,R03
2019-01-02 19:00:00,32.69145045000001,3.478352561000001,0.0,2.6492339999999994,10.0,16.563863889000004,-0.0,0.0,0.0,-7.105427357601002e-15,104.35057682999997,0.0,79.45052765999998,1500.0,3312.7727778000008,-0.0,-0.0,4996.57388229,4996.57388229,R03
2019-01-02 20:00:00,30.678922250000003,4.427333747000001,0.0,0.2837301599999995,10.0,15.967858343000007,-0.0,0.0,0.0,3.552713678800501e-15,132.82001240999995,0.0,8.509067498399984,1500.0,3193.5716686000014,-0.0,-0.0,4834.900748508401,4834.900748508401,R03
