0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Voltage Variation,Cost
0.014230805196091592,-0.0476998490668579,0.01144632295419302,-0.016985347089264084,-0.004520451358050186,0.00043801388450851695,0.004182013863098135,-0.006091508383719091,-0.000861909574468081,-2.4095744680874277e-06,0.01649252805617759,0.0005072253604061599,0.01362876686252111,0.0034790219067747205,-0.002332552363159518,-0.0024383657898558848,-0.00923208275561356,0.0015806323534456876,-0.00048144393978914344,0.002618168855864056,-0.00708740012699487,0.005623391657823232,-0.023443219864833616,0.0,0.037112169229424063,6.122417396370519
0.011961838547184557,-0.053151493070468736,0.013693345320398835,-0.017503690797114658,0.0,0.0015691635071630702,0.01594405537338182,-0.013156920683924433,-0.0013532176306280275,-0.001606274160002175,0.008353179076204026,0.0007798681863724718,0.008342448411568363,-0.0009756964446986071,-0.0030692572176114993,-0.002796686391317731,-0.013047470537145589,0.0016693428091161951,-0.000706177325562181,0.0032534690866833243,-0.005135464357471376,0.0026030998974272686,-0.0026171105357251393,0.0,0.03711210520094445,7.4398913349141935
0.014999999999999998,-0.03890259516348516,0.025794103073473504,-0.040717372072336146,-0.005132452761590204,-0.0006465199099526572,0.01965844118117277,-0.011778637503861156,0.0010953792602092255,-0.0004350525560493272,0.024322706721672995,-0.009655454128795914,0.0023794481015804053,0.002305847914675679,0.003931878397064971,-0.002872364197833155,-0.017487319843292375,0.0005622945666431001,-0.0003616647450529811,0.008045596846186163,-0.01129386587288087,0.00042095005463666955,-0.011182996298355745,0.0,0.037112152641635116,7.35257148457495
0.014148166723914371,-0.015803866629558693,0.01665569990564432,-0.046093669576710315,-0.013010743116778056,-0.0008955873065116331,0.026942068314095652,-0.007190189687723746,0.0042769848457737914,-0.01149345597908986,-0.01342610430156647,-2.2755319148937134e-05,-2.8531914893614727e-05,0.0071952943868937025,0.008057819769970205,6.140094389250699e-05,-0.009394047599169663,-1.6155069408406347e-05,-0.00039021231305436506,0.019369536668704192,0.003985562968874939,0.030123135349679874,-0.06,0.0,0.0371125764247688,5.492491537364551
0.014999999999999998,-0.06,0.031320922683612716,-0.009757729341057415,-0.005634620828632601,-0.006052091889163661,0.011489941315831415,-0.015359660130171246,-0.006868671384887307,0.018219092849215173,0.005828210481151601,0.004024220564148525,-0.012772130156923814,0.011894489796852795,0.00505711528798435,-0.0014232708760413646,-0.030982626882557485,-1.53031914893631e-05,-0.0006036013707128612,0.0005550169007898705,-0.000854942125821681,0.04318947280757928,-0.043203483445877155,0.0,0.0371120518670156,10.052201210211534
0.014999999999999998,-0.06,0.0,0.0,0.04097673399451995,0.019023266005480058,-0.017349984377677707,0.016488074803209622,-0.026170264044490205,-0.03383214552997788,-2.6377659574466914e-05,0.05994871276595745,-0.06,-1.8829787234042605e-05,-2.1973404255321016e-05,-1.4441489361702308e-05,-1.957978723403919e-05,0.02422632941980546,-0.00010341211893087926,0.021095124192738138,-0.023493359832382803,0.03734247791323818,-0.06,0.0,0.03711272141965616,3.0120251651419157
0.014999999999999998,-0.028318506093610696,0.0283185060936107,-0.0018311693568965049,0.001831169356896505,-0.034605144681391545,0.034605144681391545,-0.01504641533658988,-0.035086206389827033,0.034689186208271626,-2.810369253190437e-05,-0.04544191291698239,0.0025276576273854643,-0.002575019329513123,-2.1973404255321016e-05,1.3283638162873465e-06,-3.5349640412027374e-05,0.005868110655450515,0.00043029010410387553,0.021565639299156242,0.01952179009443566,0.011681329421321798,-0.06,0.0,0.03711262781916236,3.8961280110586607
0.014999999999999998,-0.05672158260181893,0.03640516961354056,-0.01759272012901081,-0.01017956453640377,-0.00748520823245432,0.013922457893053684,-0.018348552006906424,-0.000861909574468081,-2.4095744680874277e-06,-2.6377659574466914e-05,0.012951085536214359,-0.013002372770256908,0.017982543756081184,0.02622484621777472,-6.50791403806213e-06,-0.040531568558668865,-0.0037594411607234477,-9.605181429278333e-05,0.027468848574650012,-0.0282763233561019,0.012629882023815415,-0.012643892662113286,0.0,0.037111983106112675,12.17509110996551
0.014999999999999998,-0.050925019606125055,0.03364607173445924,-0.042721052128334186,0.011694274491147119,-0.011694274491147115,0.054593497769123055,-0.005894237429282745,0.010436420511223518,-0.0016879123215449178,-0.04109329488041779,-0.017267925776760694,-2.8531914893614727e-05,-1.8829787234042605e-05,0.007104320654926023,-0.007140735548543045,-1.957978723403919e-05,-1.53031914893631e-05,-0.0008729999999999988,0.022475894933632317,-0.02250642152937699,-9.973404255317341e-06,-4.0372340425504085e-06,0.0,0.03711223055650739,5.5823511303029
0.014999999999999998,-0.06,0.0,0.02936586777372341,0.030634132226276593,0.0,-0.06,0.05913809042553191,-0.06,0.059971212765957446,-2.2755319148936094e-05,-0.06,0.05995263829787234,-0.06,-2.1973404255321016e-05,-1.4441489361702308e-05,0.0599651170212766,-0.0008729999999999998,-1.7249999999999555e-05,-1.327659574468093e-05,-9.973404255319423e-06,-4.037234042553531e-06,-0.06,0.0,0.03711291454457526,-4.0418902623144914
0.010430284026017379,-0.04328111273812426,0.014029044241399247,-0.02087505171233582,-0.0043726911902857825,0.0002852171066605065,0.010762577358910919,-0.011978267092242197,-0.000861909574468081,-2.4095744680874277e-06,0.01392376146282989,0.00102144646236012,0.017038843366807558,0.0048588458708833495,-0.002953868253714249,-0.0016591444646251593,-0.012224470501451251,0.001992444132213968,-0.0005994580237806749,0.0026748398729679237,-0.007071716403523365,0.009207020817612176,-0.02729387412581431,0.0,0.037112226384439805,6.632180829574077
0.014999999999999998,-0.037095133519505365,0.027573342939320056,-0.03367669869597351,-0.011153156564049194,-0.00016961952542983468,0.011940342581406992,-0.017419077215769144,-0.000861909574468081,-2.4095744680874277e-06,0.011824912328732983,-0.0022125253876403516,0.018274710289296937,0.003791313115633598,-0.0025562702965668638,-0.0021867507647879447,-0.010445254763725377,8.598823419937679e-05,-0.0006029697550878499,0.006691554134629158,-0.00335600123507461,0.0020523383478384233,-0.022446374034681502,0.0,0.03711222818526201,6.416983463978154
0.014999999999999998,-0.06,0.007341954850100443,-0.007341954850100443,0.0,0.0,0.014414156489795925,-0.008613680326151807,-0.0037669404365271654,0.011713400150120326,-0.005597221885647323,-0.001870717148672987,-0.005579989563513123,0.006932485455681055,0.01746391469472625,-0.002358861635271952,-0.017542193705753405,0.003790755991883818,-0.0004898782880799298,0.018249980231030277,0.0063348100053551805,0.002858609468087109,-0.03788827843323245,0.0,0.0371122205248948,6.926459572809868
0.014999999999999998,-0.04244888671219372,0.023031756936818814,-0.033784839882418295,-0.006798030342206801,0.0,0.015618477445390107,-0.015618477445390105,-0.000861909574468081,-2.4095744680874277e-06,0.012589498008442493,0.004755966422191378,0.00084049596019382,0.00698024329650979,0.00099117279487556,-0.0025610992433314408,-0.023748766600583716,-1.53031914893631e-05,-0.0005974206303937507,0.0038329156568708625,-0.004139021622221792,0.006538983306572549,-0.006552993944870416,0.0,0.03711210995034596,8.84528302399211
0.01156051429350321,-0.056560514293503214,0.022971184051832,-0.022971184051832,0.0,0.0,0.03700917948458238,-0.011757756720144813,-0.0004580717630225031,0.0009592967285600229,0.016023786699759745,9.723298220066835e-05,0.01716551875827727,-2.1973404255318935e-05,-1.4441489361702308e-05,-0.0029886214935511946,-0.019148763938623997,-0.0005920160831833023,-0.0009745684233426051,-0.0015938015249717132,-0.01289538668703103,0.0007547220802685729,-0.02351398414233068,0.0,0.03711221850125175,8.300666098166193
