DateTime,demand_mw,wind_mw,tidal_pu,wave_pu,wave_mw_EB1,tidal_mw_EB1,total_renewable_mw_EB1,balance_mw_EB1,shortfall_mw_EB1,excess_mw_EB1,wave_mw_EB2,tidal_mw_EB2,total_renewable_mw_EB2,balance_mw_EB2,shortfall_mw_EB2,excess_mw_EB2,wave_mw_EB3,tidal_mw_EB3,total_renewable_mw_EB3,balance_mw_EB3,shortfall_mw_EB3,excess_mw_EB3,wave_mw_EB4,tidal_mw_EB4,total_renewable_mw_EB4,balance_mw_EB4,shortfall_mw_EB4,excess_mw_EB4,wave_mw_EB5,tidal_mw_EB5,total_renewable_mw_EB5,balance_mw_EB5,shortfall_mw_EB5,excess_mw_EB5
2019-11-12 07:00:00,27.5391811,51.993577554999995,0.6944916666666667,1.0,0.0,5.0003400000000005,56.993917554999996,29.454736454999995,0.0,29.454736454999995,5.0,5.0003400000000005,61.993917554999996,34.454736454999995,0.0,34.454736454999995,7.0,5.0003400000000005,63.993917554999996,36.454736454999995,0.0,36.454736454999995,15.0,5.0003400000000005,71.993917555,44.454736454999995,0.0,44.454736454999995,30.0,5.0003400000000005,86.993917555,59.454736454999995,0.0,59.454736454999995
2019-11-12 08:00:00,28.31681774999999,49.711828264999994,0.8309916666666666,1.0,0.0,5.98314,55.69496826499999,27.378150515,0.0,27.378150515,5.0,5.98314,60.69496826499999,32.378150515,0.0,32.378150515,7.0,5.98314,62.69496826499999,34.378150515,0.0,34.378150515,15.0,5.98314,70.694968265,42.37815051500001,0.0,42.37815051500001,30.0,5.98314,85.694968265,57.37815051500001,0.0,57.37815051500001
2019-11-12 09:00:00,28.086294549999998,46.88908070699999,0.5688416666666667,0.9962005473628872,0.0,4.0956600000000005,50.98474070699999,22.898446156999995,0.0,22.898446156999995,4.981002736814436,4.0956600000000005,55.96574344381443,27.879448893814434,0.0,27.879448893814434,6.97340383154021,4.0956600000000005,57.9581445385402,29.871849988540205,0.0,29.871849988540205,14.943008210443308,4.0956600000000005,65.9277489174433,37.8414543674433,0.0,37.8414543674433,29.886016420886616,4.0956600000000005,80.8707571278866,52.78446257788661,0.0,52.78446257788661
2019-11-12 10:00:00,27.771600049999996,45.58683424500001,0.1366984999999999,0.9915384558372332,0.0,0.9842291999999992,46.571063445000014,18.799463395000018,0.0,18.799463395000018,4.957692279186166,0.9842291999999992,51.52875572418618,23.757155674186187,0.0,23.757155674186187,6.940769190860633,0.9842291999999992,53.51183263586065,25.740232585860653,0.0,25.740232585860653,14.873076837558498,0.9842291999999992,61.444140282558514,33.67254023255852,0.0,33.67254023255852,29.746153675116997,0.9842291999999992,76.31721712011701,48.54561707011701,0.0,48.54561707011701
2019-11-12 11:00:00,27.958900149999987,45.462667624999995,0.0045777724166666,0.9872259055899044,0.0,0.032959961399999516,45.49562758639999,17.536727436400003,0.0,17.536727436400003,4.936129527949522,0.032959961399999516,50.43175711434951,22.47285696434952,0.0,22.47285696434952,6.910581339129331,0.032959961399999516,52.40620892552932,24.447308775529333,0.0,24.447308775529333,14.808388583848567,0.032959961399999516,60.30401617024856,32.34511602024857,0.0,32.34511602024857,29.616777167697133,0.032959961399999516,75.11240475409713,47.15350460409714,0.0,47.15350460409714
2019-11-12 12:00:00,28.529520899999994,39.808944573,0.1745299166666666,0.9834577841199276,0.0,1.2566153999999994,41.065559973,12.536039073000005,0.0,12.536039073000005,4.9172889205996375,1.2566153999999994,45.98284889359964,17.453327993599643,0.0,17.453327993599643,6.884204488839493,1.2566153999999994,47.94976446183949,19.4202435618395,0.0,19.4202435618395,14.751866761798913,1.2566153999999994,55.817426734798914,27.28790583479892,0.0,27.28790583479892,29.503733523597827,1.2566153999999994,70.56929349659782,42.03977259659783,0.0,42.03977259659783
2019-11-12 13:00:00,29.073222,31.74867070100001,0.76973,0.981237988931374,0.0,5.5420560000000005,37.29072670100001,8.21750470100001,0.0,8.21750470100001,4.90618994465687,5.5420560000000005,42.196916645656884,13.123694645656883,0.0,13.123694645656883,6.868665922519618,5.5420560000000005,44.15939262351963,15.086170623519628,0.0,15.086170623519628,14.71856983397061,5.5420560000000005,52.00929653497062,22.936074534970622,0.0,22.936074534970622,29.43713966794122,5.5420560000000005,66.72786636894124,37.654644368941234,0.0,37.654644368941234
2019-11-12 14:00:00,28.95682295,28.953014706999998,1.0,0.979982150139376,0.0,7.2,36.153014707,7.196191756999998,0.0,7.196191756999998,4.89991075069688,7.2,41.05292545769688,12.09610250769688,0.0,12.09610250769688,6.859875050975631,7.2,43.01288975797563,14.056066807975629,0.0,14.056066807975629,14.699732252090639,7.2,50.85274695909064,21.89592400909064,0.0,21.89592400909064,29.399464504181278,7.2,65.55247921118128,36.595656261181276,0.0,36.595656261181276
2019-11-12 15:00:00,29.761758400000005,28.753245451,0.7371941666666667,0.981072519591946,0.0,5.307798,34.061043451,4.299285050999998,0.0,4.299285050999998,4.90536259795973,5.307798,38.96640604895973,9.204647648959728,0.0,9.204647648959728,6.867507637143622,5.307798,40.92855108814363,11.166792688143623,0.0,11.166792688143623,14.71608779387919,5.307798,48.77713124487919,19.015372844879188,0.0,19.015372844879188,29.43217558775838,5.307798,63.49321903875838,33.73146063875838,0.0,33.73146063875838
2019-11-12 16:00:00,31.985093999999993,25.349815942000003,0.2115916666666666,0.981522136221976,0.0,1.5234599999999996,26.873275942000003,-5.11181805799999,5.11181805799999,0.0,4.9076106811098805,1.5234599999999996,31.780886623109883,-0.20420737689011048,0.20420737689011048,0.0,6.870654953553832,1.5234599999999996,33.74393089555384,1.758836895553845,0.0,1.758836895553845,14.72283204332964,1.5234599999999996,41.596107985329645,9.611013985329652,0.0,9.611013985329652,29.44566408665928,1.5234599999999996,56.318940028659284,24.33384602865929,0.0,24.33384602865929
2019-11-12 17:00:00,32.898845500000014,21.316320317,0.011635775,0.980158748681692,0.0,0.08377757999999999,21.400097897,-11.498747603000016,11.498747603000016,0.0,4.900793743408459,0.08377757999999999,26.30089164040846,-6.597953859591556,6.597953859591556,0.0,6.8611112407718435,0.08377757999999999,28.261209137771843,-4.6376363622281715,4.6376363622281715,0.0,14.70238123022538,0.08377757999999999,36.10247912722538,3.203633627225365,0.0,3.203633627225365,29.40476246045076,0.08377757999999999,50.80486035745076,17.906014857450742,0.0,17.906014857450742
2019-11-12 18:00:00,32.19362649999999,17.624563229999996,0.1496855833333333,0.9793336048416784,0.0,1.0777361999999997,18.702299429999997,-13.491327069999997,13.491327069999997,0.0,4.896668024208392,1.0777361999999997,23.59896745420839,-8.594659045791605,8.594659045791605,0.0,6.855335233891749,1.0777361999999997,25.557634663891747,-6.635991836108246,6.635991836108246,0.0,14.690004072625177,1.0777361999999997,33.392303502625175,1.1986770026251818,0.0,1.1986770026251818,29.380008145250354,1.0777361999999997,48.082307575250354,15.88868107525036,0.0,15.88868107525036
