id,wave_mw,battery_mult,status,condition,optimisation_validation_pass,critical_hour_pf_pass,pf_slack_review_needed,objective,mainland_import_mwh,mainland_export_mwh,slack_active_hours,slack_max_mw,gas_generation_mwh,gas_operating_hours,gas_peak_dispatch_mw,combined_gas_import_mwh,wind_available_mwh,wind_dispatch_mwh,wind_curtail_mwh,wind_curtail_pct,wave_available_mwh,wave_dispatch_mwh,wave_curtail_mwh,wave_curtail_pct,tidal_available_mwh,tidal_dispatch_mwh,tidal_curtail_mwh,tidal_curtail_pct,total_renewable_curtail_mwh,interconnector_max_loading_pct,battery_power_capacity_mw,battery_energy_capacity_mwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_equivalent_full_cycles,battery_charging_hours,battery_discharging_hours,battery_peak_charge_mw,battery_peak_discharge_mw,battery_mean_soc_mwh,battery_max_soc_mwh,battery_mean_soc_pct,battery_hours_below_10pct,battery_hours_above_80pct,output_file
R08,15,2,ok,optimal,True,,,9374525.423652554,4414.588481460801,0.0,719.0,20.515208032944017,22454.010329934514,2716.0,10.0,26868.598811395314,224249.35836309602,90636.42553352015,133612.93282957585,59.58230329169321,54304.04120637573,54304.04120637573,0.0,0.0,24817.01025267471,24764.82424521072,52.18600746399208,0.2102832167640645,133665.11883703983,49.52450906387952,9.17,73.36,9163.643450403724,7605.100136002509,16768.743586406235,114.29078235009702,1804.0,1584.0,9.17,9.17,18.86725104202478,73.36,25.718717341909457,4507.0,941.0,DATA/outputs/wave_storage_scaling_v1/R08_wave15MW_batt2x.nc
R09,30,2,ok,optimal,True,,,8190092.585964707,1986.448365289878,0.0,355.0,18.989678480452156,16193.3142703136,2086.0,10.0,18179.762635603478,224249.35836309602,57280.62386502639,166968.7344980696,74.45672786618196,108608.08241275146,101038.63104445678,7569.4513682946845,6.969510187582475,24817.01025267471,19785.349262959295,5031.660989715414,20.275049002621557,179569.8468560797,45.841821468010316,9.17,73.36,7463.207650701882,6193.872756678157,13657.08040738004,93.08260910155425,1629.0,1384.0,9.17,9.17,22.250855972200778,73.36,30.33104685414501,4257.0,1420.0,DATA/outputs/wave_storage_scaling_v1/R09_wave30MW_batt2x.nc
R10,15,3,ok,optimal,True,,,9076188.845968528,3370.8345280510475,0.0,489.0,20.525208032944015,21227.43916729474,2535.0,10.0,24598.273695345786,224249.35836309602,93360.14166210049,130889.2167009955,58.36771068440012,54304.04120637573,54304.04120637573,0.0,0.0,24817.01025267471,24794.699459604526,22.310793070183962,0.08990121228555065,130911.52749406568,49.548649452309576,13.754999999999999,110.03999999999999,12005.467155723958,9963.589307345585,21969.056463069544,99.82304826912734,1893.0,1746.0,13.754999999999999,13.754999999999999,27.305122235549995,110.03999999999999,24.81381519043075,4666.0,986.0,DATA/outputs/wave_storage_scaling_v1/R10_wave15MW_batt3x.nc
R11,30,3,ok,optimal,True,,,7969058.02555033,1376.0281261870073,0.0,204.0,18.989678480452156,15051.403476834037,1889.0,10.0,16427.431603021043,224249.35836309602,58568.97442516071,165680.3839379353,73.88221092239289,108608.08241275146,101772.74111508045,6835.34129767102,6.293584368513347,24817.01025267471,19879.928109315188,4937.082143359521,19.893944085498436,177452.80737896584,45.841821468010316,13.754999999999999,110.03999999999999,9607.816332765726,7973.728538705263,17581.54487147099,79.88706321097324,1741.0,1530.0,13.754999999999999,13.754999999999999,33.77139157488716,110.03999999999999,30.690105029886556,4073.0,1337.0,DATA/outputs/wave_storage_scaling_v1/R11_wave30MW_batt3x.nc
R12,0,4,ok,optimal,True,,,10649545.735193422,7926.0815123507355,0.0,896.0,24.250551425,27438.399662733093,3079.0,10.0,35364.48117508383,224249.35836309602,137762.11894660984,86487.23941648615,38.56744119483691,0.0,0.0,0.0,,24817.01025267471,24817.01025267471,0.0,0.0,86487.23941648615,58.54177310426918,18.34,146.72,17217.006784514,14288.755487610644,31505.762272124644,107.36696521307472,1976.0,2013.0,18.34,18.34,36.82667859057796,146.72,25.09997177656622,4773.0,1030.0,DATA/outputs/wave_storage_scaling_v1/R12_wave0MW_batt4x.nc
R13,5,4,ok,optimal,True,,,9930996.164472666,5512.2087219002715,0.0,682.0,20.726756373158892,24953.370522547193,2842.0,10.0,30465.579244447465,224249.35836309602,124409.32755614887,99840.0308069471,44.52188025674969,18101.34706879191,18101.34706879191,0.0,0.0,24817.01025267471,24817.01025267471,0.0,0.0,99840.0308069471,50.03519497433171,18.34,146.72,16333.265501697062,13555.32003843393,29888.585540130993,101.85586675344531,1904.0,2014.0,18.34,18.34,35.080110689134074,146.72,23.90956290153631,4959.0,963.0,DATA/outputs/wave_storage_scaling_v1/R13_wave5MW_batt4x.nc
R14,7,4,ok,optimal,True,,,9679325.231639449,4783.683077517331,0.0,606.0,21.351890568973865,23919.871226736504,2750.0,10.0,28703.554304253834,224249.35836309602,118874.2312233012,105375.12713979479,46.99015770166682,25341.885896308675,25341.885896308675,0.0,0.0,24817.01025267471,24817.01025267471,0.0,0.0,105375.12713979479,51.5442932051205,18.34,146.72,16000.672268546397,13279.293929784297,29279.966198330694,99.78178230074528,1874.0,2006.0,18.34,18.34,34.409456792959325,146.72,23.452465098799976,4994.0,934.0,DATA/outputs/wave_storage_scaling_v1/R14_wave7MW_batt4x.nc
R15,15,4,ok,optimal,True,,,8828407.070895609,2706.729828702213,0.0,380.0,20.515208032944017,19917.62419647942,2346.0,10.0,22624.354025181634,224249.35836309602,95743.88092144957,128505.47744164642,57.30472469561106,54304.04120637573,54304.04120637573,0.0,0.0,24817.01025267471,24794.699459604526,22.310793070183962,0.08990121228555065,128527.7882347166,49.52450906387952,18.34,146.72,14415.150158969234,11963.435835081907,26378.585994051144,89.89430886740439,1960.0,1900.0,18.34,18.34,35.19655544107744,146.72,23.988928190483534,4731.0,973.0,DATA/outputs/wave_storage_scaling_v1/R15_wave15MW_batt4x.nc
R16,30,4,ok,optimal,True,,,7787151.023304589,1030.6247913245254,0.0,139.0,18.989678480452156,13891.975030694788,1712.0,10.0,14922.599822019314,224249.35836309602,59646.41273475668,164602.9456283393,73.40174653334816,108608.08241275146,102345.75713508428,6262.325277667191,5.765984573660002,24817.01025267471,20028.465592607936,4788.544660066771,19.295413151351198,175653.8155660733,45.841821468010316,18.34,146.72,11337.369925880226,9409.121386256444,20746.49131213667,70.70096548574384,1854.0,1671.0,18.34,18.34,45.08815912679739,146.72,30.730751858504224,4081.0,1312.0,DATA/outputs/wave_storage_scaling_v1/R16_wave30MW_batt4x.nc
