DateTime,FLTOCC1C [MW],KIRKWA1A [MW],KIRKWA1B [MW],KIRKWA1C [MW],STMARY1A [MW],STROMN1A [MW],STROMN1B [MW],WESTRY1A [MW],ROUSAY1A [MW],BURGAR1A [MW],LYNESS1A [MW],SANDAY1A [MW],STRONS1A [MW],SHAPIN1A [MW],EDAY1A [MW],FLOTTA1A [MW],NTHHOY1A [MW],FLTOCC1C [MVar],KIRKWA1A [MVar],KIRKWA1B [MVar],KIRKWA1C [MVar],STMARY1A [MVar],STROMN1A [MVar],STROMN1B [MVar],WESTRY1A [MVar],ROUSAY1A [MVar],BURGAR1A [MVar],LYNESS1A [MVar],SANDAY1A [MVar],STRONS1A [MVar],SHAPIN1A [MVar],EDAY1A [MVar],FLOTTA1A [MVar],NTHHOY1A [MVar]
01/02/2019 18:00,8.064100916,4.739746083,4.739746083,4.739746083,2.689243375,2.250109166,2.250109166,1.734761583,1.364582333,1.266593708,0.8274595,0.667774333,0.293965875,0.254044583,0.221381708,0.134280708,0.054438125,1.637485531,0.962446491,0.962446491,0.962446491,0.546074158,0.456904154,0.456904154,0.352258364,0.277090261,0.257192822,0.168022818,0.135597362,0.059692317,0.051585953,0.044953473,0.027266861,0.011054133
01/02/2019 19:00,7.713487834,4.533670167,4.533670167,4.533670167,2.57231975,2.152278334,2.152278334,1.659337167,1.305252667,1.211524417,0.791483,0.638740667,0.28118475,0.242999167,0.211756417,0.128442417,0.05207125,1.566290508,0.920600992,0.920600992,0.920600992,0.522331803,0.437038756,0.437038756,0.336942783,0.265042858,0.246010525,0.160717478,0.129701824,0.057096999,0.049343085,0.042998974,0.026081345,0.010573518
01/02/2019 20:00,7.713487834,4.533670167,4.533670167,4.533670167,2.57231975,2.152278334,2.152278334,1.659337167,1.305252667,1.211524417,0.791483,0.638740667,0.28118475,0.242999167,0.211756417,0.128442417,0.05207125,1.566290508,0.920600992,0.920600992,0.920600992,0.522331803,0.437038756,0.437038756,0.336942783,0.265042858,0.246010525,0.160717478,0.129701824,0.057096999,0.049343085,0.042998974,0.026081345,0.010573518
01/02/2019 21:00,7.958916991,4.677923308,4.677923308,4.677923308,2.654166287,2.220759916,2.220759916,1.712134258,1.346783433,1.250072921,0.81666655,0.659064233,0.290131537,0.250730958,0.218494121,0.132529221,0.053728062,1.616127024,0.949892841,0.949892841,0.949892841,0.538951451,0.450944534,0.450944534,0.347663689,0.27347604,0.253838133,0.165831216,0.1338287,0.058913721,0.050913093,0.044367124,0.026911206,0.010909948
01/02/2019 22:00,8.064100916,4.739746083,4.739746083,4.739746083,2.689243375,2.250109166,2.250109166,1.734761583,1.364582333,1.266593708,0.8274595,0.667774333,0.293965875,0.254044583,0.221381708,0.134280708,0.054438125,1.637485531,0.962446491,0.962446491,0.962446491,0.546074158,0.456904154,0.456904154,0.352258364,0.277090261,0.257192822,0.168022818,0.135597362,0.059692317,0.051585953,0.044953473,0.027266861,0.011054133
01/02/2019 23:00,6.451280734,3.791796867,3.791796867,3.791796867,2.1513947,1.800087334,1.800087334,1.387809267,1.091665867,1.013274967,0.6619676,0.534219467,0.2351727,0.203235667,0.177105367,0.107424567,0.0435505,1.309988425,0.769957193,0.769957193,0.769957193,0.436859326,0.365523323,0.365523323,0.281806691,0.221672209,0.205754258,0.134418254,0.108477889,0.047753853,0.041268762,0.035962779,0.021813489,0.008843306
01/03/2019 00:00,6.766832509,3.977265192,3.977265192,3.977265192,2.256625963,1.888135084,1.888135084,1.455691242,1.145062567,1.062837329,0.69434645,0.560349767,0.246675713,0.213176542,0.185768129,0.112679029,0.045680688,1.374063946,0.807618143,0.807618143,0.807618143,0.458227446,0.383402181,0.383402181,0.295590714,0.232514871,0.215818325,0.14099306,0.113783873,0.05008964,0.043287343,0.037721828,0.022880453,0.009275859
01/03/2019 01:00,5.8902998,3.4620754,3.4620754,3.4620754,1.9643169,1.643558,1.643558,1.2671302,0.9967384,0.9251641,0.6044052,0.4877656,0.2147229,0.185563,0.1617049,0.0980833,0.0397635,1.196076388,0.703004394,0.703004394,0.703004394,0.398871559,0.333738686,0.333738686,0.257301761,0.202396365,0.187862583,0.12272971,0.099045029,0.043601344,0.037680174,0.03283558,0.019916664,0.008074323
01/03/2019 02:00,7.292752134,4.286379067,4.286379067,4.286379067,2.4320114,2.034881334,2.034881334,1.568827867,1.234057067,1.145441267,0.7483112,0.603900267,0.2658474,0.229744667,0.200206067,0.121436467,0.049231,1.480856481,0.870386392,0.870386392,0.870386392,0.493840978,0.413200278,0.413200278,0.318564085,0.250585975,0.232591769,0.15195107,0.122627179,0.053982617,0.046651644,0.040653576,0.024658726,0.009996781
01/03/2019 03:00,6.801893816,3.997872783,3.997872783,3.997872783,2.268318325,1.897918166,1.897918166,1.463233683,1.150995533,1.068344258,0.6979441,0.563253133,0.247953825,0.214281083,0.186730658,0.113262858,0.045917375,1.381183448,0.811802693,0.811802693,0.811802693,0.460601681,0.385388721,0.385388721,0.297122272,0.233719611,0.216936554,0.141723594,0.114373427,0.050349172,0.04351163,0.037917277,0.022999004,0.009323921
