DateTime,FLTOCC1C [MW],KIRKWA1A [MW],KIRKWA1B [MW],KIRKWA1C [MW],STMARY1A [MW],STROMN1A [MW],STROMN1B [MW],WESTRY1A [MW],ROUSAY1A [MW],BURGAR1A [MW],LYNESS1A [MW],SANDAY1A [MW],STRONS1A [MW],SHAPIN1A [MW],EDAY1A [MW],FLOTTA1A [MW],NTHHOY1A [MW],FLTOCC1C [MVar],KIRKWA1A [MVar],KIRKWA1B [MVar],KIRKWA1C [MVar],STMARY1A [MVar],STROMN1A [MVar],STROMN1B [MVar],WESTRY1A [MVar],ROUSAY1A [MVar],BURGAR1A [MVar],LYNESS1A [MVar],SANDAY1A [MVar],STRONS1A [MVar],SHAPIN1A [MVar],EDAY1A [MVar],FLOTTA1A [MVar],NTHHOY1A [MVar]
01/01/2019 00:00,4.061554136988848,2.3872140876820014,2.3872140876820014,2.3872140876820014,1.354460673212902,1.133286933201672,1.133286933201672,0.8737276677470568,0.6872836884797084,0.637930870138244,0.41675713012701376,0.33633031574117056,0.14805845442417814,0.12795175067766362,0.11150081103043716,0.06763163943811992,0.027418232545305753,0.8247337431966766,0.48474449529234087,0.48474449529234087,0.48474449529234087,0.27503497017334544,0.23012372677942294,0.23012372677942294,0.17741796998381998,0.1395589052661008,0.1295373880265647,0.08462614461971522,0.06829478343799086,0.030064551418330716,0.025981711107323023,0.02264120535179897,0.013733190115557759,0.005567509582869565
01/01/2019 01:00,3.9885961227200006,2.3443323745600004,2.3443323745600004,2.3443323745600004,1.3301303901600001,1.1129296112000002,1.1129296112000002,0.85803282928,0.6749379577600001,0.6264716682400001,0.40927088928,0.33028878784000004,0.14539886856,0.12565334320000002,0.10949791336000002,0.06641676712000001,0.026925716400000004,0.8099189865358796,0.47603699206007766,0.47603699206007766,0.47603699206007766,0.27009449548396913,0.22598999623949817,0.22598999623949817,0.17423099710561268,0.13705199772146837,0.12721049783790542,0.08310599858073965,0.06706799887432237,0.029524499475494875,0.025514999563516133,0.02223449963337484,0.013486499769892926,0.005467499913968526
01/01/2019 02:00,3.7324006001246848,2.193751207784116,2.193751207784116,2.193751207784116,1.2446934493427382,1.0414439120719634,1.0414439120719634,0.8029196611501248,0.6315853401879665,0.5862321375803363,0.3829825997977656,0.3090736772003744,0.13605960782289042,0.11758237730149158,0.1024646430989482,0.06215068522549919,0.02519622367090563,0.7578962668542674,0.4454601820177974,0.4454601820177974,0.4454601820177974,0.2527457847136241,0.21147420591947608,0.21147420591947608,0.16303979100109206,0.12824887326182022,0.11903951264018621,0.07776793373023429,0.06276008692308076,0.02762808170096098,0.023876120038839894,0.020806333194014096,0.012620234894570436,0.00511631143649007
01/01/2019 03:00,3.5045121140070945,2.059807750207131,2.059807750207131,2.059807750207131,1.168696434173618,0.9778566652268844,0.9778566652268844,0.7538959452196066,0.5930227518515782,0.550438671254159,0.3595989028226516,0.29020262315881895,0.1277522417922578,0.11040317174749317,0.09620847821502007,0.058355962128425164,0.02365782255412182,0.711621536086669,0.41826180292147075,0.41826180292147075,0.41826180292147075,0.23731393260180064,0.198562264741179,0.198562264741179,0.15308510090425292,0.12041840572321434,0.1117713393108331,0.07301967154367853,0.05892815596504465,0.025941199083212522,0.0224183201752493,0.019535964731733906,0.011849683505295043,0.004803925765902506
01/01/2019 04:00,3.4057744776478525,2.001773837927662,2.001773837927662,2.001773837927662,1.1357690765941961,0.9503061096263923,0.9503061096263923,0.7326553555794916,0.5763146729713837,0.5349303746339433,0.3494674081828295,0.2820263292384746,0.12415289501232102,0.10729262514705983,0.0934978590345797,0.056711816067966075,0.022991276854133526,0.6915720038922459,0.406477514422626,0.406477514422626,0.406477514422626,0.2306277474737664,0.1929678858209901,0.1929678858209901,0.14877201522055733,0.11702568560384484,0.10862224537140892,0.07096238381271121,0.057267888672800304,0.02521032054771336,0.021786696748994507,0.018985550031359013,0.011515825408498659,0.004668577888683459
01/01/2019 05:00,3.41554714446,2.0075178085800003,2.0075178085800003,2.0075178085800003,1.13902809813,0.9530329566,0.9530329566,0.7347576665400001,0.57796837368,0.53646532557,0.35047018404,0.28283558712,0.12450914432999999,0.1076004951,0.09376614572999999,0.056874547410000004,0.02305724895,0.6935564285260567,0.4076438774100133,0.4076438774100133,0.4076438774100133,0.23128952002177838,0.19352159571522756,0.19352159571522756,0.1491989076684638,0.11736148385484475,0.10893393045252535,0.07116600613510365,0.057432215494313474,0.02528266005693463,0.02184921240926138,0.019040027968407456,0.011548869416842661,0.0046819740941219995
01/01/2019 06:00,3.5967627213481546,2.1140288542508676,2.1140288542508676,2.1140288542508676,1.1994604755918035,1.0035971587326769,1.0035971587326769,0.7737410353709578,0.6086331156538675,0.5649280780816965,0.36906476172055497,0.29784173736287384,0.13111511271651294,0.11330935650259637,0.09874101064520605,0.05989208835883183,0.024280576428983874,0.7303538208570907,0.42927186768671177,0.42927186768671177,0.42927186768671177,0.24356083764762346,0.20378909487673866,0.20378909487673866,0.15711481833082516,0.12358822528909422,0.11471353885368755,0.07494179617247529,0.06047934426359072,0.026624059148236727,0.023008446158924323,0.020050217375118525,0.01216160724008742,0.004930381333756287
01/01/2019 07:00,3.7770515789528596,2.219995212471843,2.219995212471843,2.219995212471843,1.2595838076354495,1.0539027808059283,1.0539027808059283,0.8125250471374739,0.6391410412629501,0.5932452752549271,0.38756424842540593,0.312771147852082,0.13768729903559043,0.11898902363937901,0.10369043513862497,0.06289419846226647,0.02549764817560449,0.766963034811633,0.4507892544593709,0.4507892544593709,0.4507892544593709,0.25576940092478484,0.214004087117714,0.214004087117714,0.16499024781469027,0.1297831238023432,0.12046359098278205,0.07869827716368974,0.06351089036127285,0.02795859849817937,0.02416175176007546,0.02105524088385454,0.01277121169653457,0.005177518292754404
01/01/2019 08:00,3.972420673405421,2.3348251122715933,2.3348251122715933,2.3348251122715933,1.3247361474277144,1.1084162095010623,1.1084162095010623,0.8545531421637224,0.6722007980199991,0.6239310601302683,0.4076111222036165,0.3289493266906379,0.14480921473303504,0.12514376558882964,0.10905385313622654,0.0661474192200564,0.02681652146356708,0.8066344214627198,0.47410646011349356,0.47410646011349356,0.47410646011349356,0.2689991477796591,0.22507351093557088,0.22507351093557088,0.17352441650030723,0.13649619373069136,0.12669460535810984,0.08276896850137841,0.06679600968738958,0.02940476515928342,0.025411525416346847,0.022144329359077224,0.013431806346106618,0.005445326936407461
01/01/2019 09:00,4.323309970209999,2.5410633758299994,2.5410633758299994,2.5410633758299994,1.441751884755,1.2063241140999998,1.2063241140999998,0.9300369782899999,0.7315772046799999,0.6790437351949998,0.4436159645399999,0.3580058661199999,0.15760040845499995,0.13619788384999995,0.11868672735499998,0.07199031003499998,0.029185260824999996,0.8778855321067446,0.5159849256832333,0.5159849256832333,0.5159849256832333,0.2927602066735139,0.24495455890973142,0.24495455890973142,0.18885206316468242,0.14855308734100606,0.13788571133718716,0.09008006355964465,0.07269619166596822,0.03200212782156071,0.027656159863994525,0.024100367896373275,0.014618255928768057,0.005926319978986202
01/01/2019 10:00,4.658192312267471,2.7378934112954196,2.7378934112954196,2.7378934112954196,1.5534295696143998,1.299765631400712,1.299765631400712,1.0020773739934994,0.7882449636012338,0.731642266732693,0.47797832911212307,0.3857368969804985,0.16980809060562263,0.14674773242443695,0.12788016680159,0.0775666584739981,0.03144594270474494,0.9458862919588069,0.5559529690574682,0.5559529690574682,0.5559529690574682,0.31543732778288797,0.26392866826120426,0.26392866826120426,0.20348048942878713,0.16005996656932664,0.14856629869918317,0.09705763928311127,0.07832721764992225,0.0344810034058252,0.029798397984499393,0.025967175397376595,0.015750581773588415,0.006385371014041139
01/01/2019 11:00,4.877403344219999,2.8667366190599997,2.8667366190599997,2.8667366190599997,1.6265327984100002,1.3609316262000002,1.3609316262000002,1.04923438278,0.8253391797599999,0.76607280249,0.50047163028,0.40388938583999995,0.17779913180999998,0.1536535707,0.13389811161,0.08121688736999999,0.03292576515,0.9903989905058339,0.5821156982579868,0.5821156982579868,0.5821156982579868,0.3302815715095664,0.2763489532420055,0.2763489532420055,0.21305612847314,0.16759226842021563,0.1555577171727715,0.101625098889687,0.08201323772452725,0.0361036535280986,0.031200688254693364,0.02718917121017664,0.01649179236393589,0.0066858617780351
01/01/2019 12:00,5.054996293910744,2.971118433735305,2.971118433735305,2.971118433735305,1.685757089763746,1.4104850148263695,1.4104850148263695,1.0874384467928193,0.8553909121694699,0.7939665647691714,0.5186944891580757,0.41859555287845873,0.18427304220089533,0.15924830829942088,0.13877352583265473,0.08417410592127834,0.03412463744461024,1.0264607770101435,0.6033113297405452,0.6033113297405452,0.6033113297405452,0.34230757678838825,0.2864111979667665,0.2864111979667665,0.22081379454289365,0.17369453295335574,0.16122178717943972,0.10532540820492466,0.08499945230610954,0.03741823709971364,0.0323367481777469,0.02817916629245523,0.017092281201931875,0.00692930318068022
01/01/2019 13:00,5.13065021667302,3.0155846907709125,3.0155846907709125,3.0155846907709125,1.710986413250728,1.4315945702119315,1.4315945702119315,1.1037132330494508,0.8681928360837634,0.8058492015928461,0.5264573579233011,0.424860324148352,0.18703090347275167,0.1616316451867016,0.14085043368972916,0.08543386969780276,0.03463535249495401,1.0418229612388392,0.6123405883376218,0.6123405883376218,0.6123405883376218,0.34743060942415754,0.29069767601011454,0.29069767601011454,0.22411853084249775,0.17629407447707612,0.16363465949689557,0.10690172593844398,0.08627156836922165,0.037978244715184246,0.032820705373711734,0.02860090042025409,0.01734808714701076,0.007033008294866783
01/01/2019 14:00,5.207146611398096,3.0605461181708877,3.0605461181708877,3.0605461181708877,1.7364966870476077,1.4529391981679016,1.4529391981679016,1.1201692529058438,0.8811373202282659,0.8178641619237036,0.5343066730439977,0.431194858717531,0.1898194756044565,0.16404152219553222,0.14295046965760133,0.08670766196875947,0.03515175446014135,1.0573562166959327,0.6214703955656727,0.6214703955656727,0.6214703955656727,0.3526106914535572,0.2950318875747634,0.2950318875747634,0.22746006819413384,0.17892256409020404,0.16607440124848188,0.10849559735311502,0.08755785047444666,0.03854448843671585,0.03331005177120927,0.029027330911255436,0.017606741699378696,0.007137868186365713
01/01/2019 15:00,5.411108912373931,3.1804267504325074,3.1804267504325074,3.1804267504325074,1.804514718133058,1.5098503719567122,1.5098503719567122,1.1640459317898997,0.9156511932614624,0.8498996448274645,0.5552352978870948,0.4480846266196984,0.19725464530199419,0.17046697767615104,0.1485497948648183,0.09010397403459783,0.03652863801888782,1.0987725283542866,0.6458131961887255,0.6458131961887255,0.6458131961887255,0.3664223417441936,0.306588194299904,0.306588194299904,0.2363696078420127,0.18593090492200937,0.17257948349763463,0.11274533588098118,0.09098746412272729,0.04005426403544811,0.03461479615451177,0.030164322388505742,0.018296392278300364,0.007417456317918306
01/01/2019 16:00,5.949700814465517,3.496988867503619,3.496988867503619,3.496988867503619,1.9841261494097486,1.6601325408556826,1.6601325408556826,1.2799086361996592,1.0067900569810555,0.934493962101533,0.6105003535474671,0.4926844960989779,0.21688828387760675,0.18743431932524432,0.16333562077841665,0.09907242566815694,0.04016449732439259,1.208138278627587,0.7100938756887838,0.7100938756887838,0.7100938756887838,0.4028939984123762,0.3371042902349584,0.3371042902349584,0.2598965334185138,0.20443744052165103,0.18975709225514567,0.12396738405879142,0.1000438538827099,0.04404104438366328,0.038060161822829654,0.03316671239546584,0.020117514054278352,0.008155749039446375
01/01/2019 17:00,6.231086229488512,3.662375614680222,3.662375614680222,3.662375614680222,2.077963499343372,1.7386469223222614,1.7386469223222614,1.3404406918751943,1.0544052303702272,0.9786899615616257,0.6393733845405151,0.5159855381255828,0.2271458072524076,0.19629884585532542,0.1710604231946594,0.10375796166407887,0.04206403804331113,1.2652760241273713,0.7436770870571493,0.7436770870571493,0.7436770870571493,0.421948485006601,0.35304731537672546,0.35304731537672546,0.2721880915702583,0.2141061138564534,0.19873147270806718,0.12983030305835966,0.10477533226752236,0.04612392333931493,0.039860180706416316,0.034735300428072,0.021068952717600425,0.008541467234014704
01/01/2019 18:00,6.089803792441481,3.579335622424279,3.579335622424279,3.579335622424279,2.030848159573445,1.6992251802462612,1.6992251802462612,1.3100478003907943,1.0304978512997127,0.9564993353638382,0.6248763567918292,0.5042861824223829,0.2219955478076235,0.19184800402646832,0.16718183204784348,0.10140537343817725,0.04111028663104139,1.2365874016878506,0.7268150974505644,0.7268150974505644,0.7268150974505644,0.41238130721797567,0.34504238923058417,0.34504238923058417,0.26601655173221594,0.20925151348285354,0.1942254738751336,0.12688655602170446,0.1023996767683941,0.045078118555672876,0.0389563987263395,0.033947718904501226,0.020591239303607397,0.008347799749478168
01/01/2019 19:00,5.8369781545277135,3.430735134885158,3.430735134885158,3.430735134885158,1.9465350189609425,1.6286797734542589,1.6286797734542589,1.2556595671393267,0.9877154754604928,0.9167890982513895,0.5989338519879823,0.4833501264179813,0.21277913162730952,0.18388320042399012,0.16024107468762244,0.0971954060573085,0.0394035428939462,1.1852489662762036,0.6966404814812477,0.6966404814812477,0.6966404814812477,0.3952607938120204,0.3307175334129295,0.3307175334129295,0.2549725499331618,0.2005641815457146,0.18616196631616028,0.12161870574483238,0.09814842927761898,0.04320664543228103,0.037339076375295814,0.03253833801087816,0.019736368966260825,0.008001230651850212
01/01/2019 20:00,5.5191137330590765,3.243907531630125,3.243907531630125,3.243907531630125,1.8405325273822284,1.5399867305404127,1.5399867305404127,1.187280092126096,0.9339274365350202,0.8668634982903236,0.5663177007329934,0.457028320128289,0.20119181473408973,0.1738694697617923,0.15151482368022678,0.0919024341293854,0.03725774346927588,1.120703842585884,0.6587035185947407,0.6587035185947407,0.6587035185947407,0.37373606984901664,0.31270764291054826,0.31270764291054826,0.24108750532116166,0.189642054402767,0.17602414085990958,0.11499571375858372,0.09280355854751597,0.04085374038615211,0.03530570163994579,0.030766397168619574,0.01866158517621259,0.007565507494275147
